step,elapsed_tokens,elapsed_examples,training_loss,training_sequence_accuracy,training_token_accuracy,validation_loss,validation_sequence_accuracy,validation_token_accuracy,classification/accuracy,classification/weighted_f1_score
450,19946,450,0.03496085963281985,1.0,1.0,,,,,
451,20019,451,0.03381860981519115,1.0,1.0,,,,,
452,20052,452,0.02988610134507326,1.0,1.0,,,,,
453,20093,453,0.05031408042629846,0.0,0.5,,,,,
454,20142,454,0.023031852298745437,1.0,1.0,,,,,
455,20215,455,0.03415481393720711,1.0,1.0,,,,,
456,20248,456,0.024363870458026893,1.0,1.0,,,,,
457,20289,457,0.02279571002015564,1.0,1.0,0.029174371368872017,1.0,1.0,,
458,20338,458,0.038677874851943364,1.0,1.0,,,,,
459,20379,459,0.029910555634240155,1.0,1.0,,,,,
460,20420,460,0.10057169741785038,0.0,0.5,,,,,
461,20477,461,0.04238562133051476,1.0,1.0,,,,,
462,20566,462,0.05326987714714217,0.0,0.0,,,,,
463,20607,463,0.019356178725521207,1.0,1.0,,,,,
464,20632,464,0.028067450294408137,1.0,1.0,,,,,
465,20665,465,0.04014096874505412,1.0,1.0,0.016551732927582635,1.0,1.0,,
466,20690,466,0.023043307978191475,1.0,1.0,,,,,
467,20739,467,0.02647956701376908,1.0,1.0,,,,,
468,20836,468,0.04941932558835711,0.0,0.5,,,,,
469,20861,469,0.01807989692380943,1.0,1.0,,,,,
470,20894,470,0.029215611936048165,1.0,1.0,,,,,
471,20919,471,0.033376203360160915,1.0,1.0,,,,,
472,20968,472,0.08905601524427462,0.0,0.0,,,,,
473,21009,473,0.031432698219921805,1.0,1.0,0.05220447007081021,1.0,1.0,,
474,21066,474,0.030312698736738315,1.0,1.0,,,,,
475,21083,475,0.01747544977042253,1.0,1.0,,,,,
476,21108,476,0.01621656653673502,1.0,1.0,,,,,
477,21133,477,0.0255250559010589,1.0,1.0,,,,,
478,21174,478,0.020474031517140247,1.0,1.0,,,,,
479,21191,479,0.02048069203951286,1.0,1.0,,,,,
480,21232,480,0.027319093195972984,1.0,1.0,,,,,
481,21281,481,0.029141906475527626,1.0,1.0,0.033542360976353394,1.0,1.0,,
482,21314,482,0.015340382316989008,1.0,1.0,,,,,
483,21347,483,0.016389624954286433,1.0,1.0,,,,,
484,21388,484,0.02636599903985394,1.0,1.0,,,,,
485,21437,485,0.028245091399100676,1.0,1.0,,,,,
486,21518,486,0.04085798056624662,1.0,1.0,,,,,
487,21567,487,0.02339394295676205,1.0,1.0,,,,,
488,21608,488,0.022484319299169445,1.0,1.0,,,,,
489,21665,489,0.030526251488293254,1.0,1.0,0.041254462411077504,1.0,1.0,,
490,21746,490,0.023936362473632473,1.0,1.0,,,,,
491,21771,491,0.019880682715224033,1.0,1.0,,,,,
492,21844,492,0.0350589691758275,1.0,1.0,,,,,
493,21901,493,0.022733936601156142,1.0,1.0,,,,,
494,21918,494,0.0288439592583012,1.0,1.0,,,,,
495,21967,495,0.05999384387762802,0.0,0.0,,,,,
496,21992,496,0.3069820722648395,0.0,0.0,,,,,
497,22049,497,0.027670552801850393,1.0,1.0,0.027950311412920426,1.0,1.0,,
498,22146,498,0.06688186496064949,0.0,0.5,,,,,
499,22219,499,0.026899157513996925,1.0,1.0,,,,,
500,22276,500,0.03352254048193149,1.0,1.0,,,,,
501,22333,501,0.06499630862078254,0.0,0.5,,,,,
502,22374,502,0.027162297090774935,1.0,1.0,,,,,
503,22399,503,0.01750268940794134,1.0,1.0,,,,,
504,22416,504,0.045022383491332224,1.0,1.0,,,,,
505,22449,505,0.025618960325618903,1.0,1.0,0.01461966366298384,1.0,1.0,,
506,22482,506,0.044415560337383794,0.0,0.5,,,,,
507,22507,507,0.013847171482054058,1.0,1.0,,,,,
508,22540,508,0.0233948904565068,1.0,1.0,,,,,
509,22613,509,0.03157756667267374,1.0,1.0,,,,,
510,22654,510,0.028737911131524015,1.0,1.0,,,,,
511,22687,511,0.022399706709875317,1.0,1.0,,,,,
512,22720,512,0.020728478448772878,1.0,1.0,,,,,
513,22793,513,0.07792963253355184,0.0,0.0,0.13577399252346367,0.0,0.0,,
514,22834,514,0.10729288259908208,0.0,0.0,,,,,
515,22859,515,0.012993737937328356,1.0,1.0,,,,,
516,22884,516,0.027689864055946596,1.0,1.0,,,,,
517,22909,517,0.10827795116927519,0.0,0.0,,,,,
518,22934,518,0.0163382455732426,1.0,1.0,,,,,
519,23007,519,0.03071301055078442,1.0,1.0,,,,,
520,23040,520,0.016949148014359705,1.0,1.0,,,,,
521,23065,521,0.024663493910168956,1.0,1.0,0.02197462126173767,1.0,1.0,,
522,23130,522,0.030197978980357906,1.0,1.0,,,,,
523,23171,523,0.026424503328754324,1.0,1.0,,,,,
524,23204,524,0.01776986836051151,1.0,1.0,,,,,
525,23237,525,0.017867144221670513,1.0,1.0,,,,,
526,23278,526,0.0360116530528685,1.0,1.0,,,,,
527,23327,527,0.0260697842332551,1.0,1.0,,,,,
528,23368,528,0.04388072925860297,1.0,1.0,,,,,
529,23457,529,0.05806480914593439,0.0,0.5,0.036818505638390585,1.0,1.0,,
530,23506,530,0.029309494507563916,1.0,1.0,,,,,
531,23539,531,0.037726764655884606,1.0,1.0,,,,,
532,23588,532,0.034943455982274635,1.0,1.0,,,,,
533,23637,533,0.033326103978026246,1.0,1.0,,,,,
534,23662,534,0.02822225482585433,1.0,1.0,,,,,
535,23711,535,0.03298986477703939,1.0,1.0,,,,,
536,23784,536,0.05132976101925629,1.0,1.0,,,,,
537,23825,537,0.02792842374859174,1.0,1.0,0.01462322938375678,1.0,1.0,,
538,23858,538,0.035564388324573884,1.0,1.0,,,,,
539,23915,539,0.03192328460262843,1.0,1.0,,,,,
540,23948,540,0.018500805782575753,1.0,1.0,,,,,
541,23973,541,0.02531051629652817,1.0,1.0,,,,,
542,23990,542,0.015716090883763058,1.0,1.0,,,,,
543,24047,543,0.03516022032014527,1.0,1.0,,,,,
544,24096,544,0.027074937282449557,1.0,1.0,,,,,
545,24121,545,0.130342719332181,0.0,0.0,0.029859608085934103,1.0,1.0,,
546,24186,546,0.033400903773352295,1.0,1.0,,,,,
547,24275,547,0.029618254284609666,1.0,1.0,,,,,
548,24372,548,0.029346711346744124,1.0,1.0,,,,,
549,24421,549,0.026823509227771748,1.0,1.0,,,,,
550,24518,550,0.03435661501406078,1.0,1.0,,,,,
551,24559,551,0.018970385011403326,1.0,1.0,,,,,
552,24600,552,0.09156299646590196,0.0,0.0,,,,,
553,24625,553,0.013279520094966607,1.0,1.0,0.01779434933198843,1.0,1.0,,
554,24674,554,0.045942957009121224,1.0,1.0,,,,,
555,24699,555,0.015193592016889851,1.0,1.0,,,,,
556,24740,556,0.027118105081990508,1.0,1.0,,,,,
557,24781,557,0.050806279901671594,1.0,1.0,,,,,
558,24814,558,0.023126908584312107,1.0,1.0,,,,,
559,24855,559,0.02806727154182045,1.0,1.0,,,,,
560,24912,560,0.06784225256355317,0.0,0.0,,,,,
561,24953,561,0.018229915186353085,1.0,1.0,0.05563183946145425,0.0,0.0,,
562,24986,562,0.02651160402314417,1.0,1.0,,,,,
563,25027,563,0.03397877615690959,1.0,1.0,,,,,
564,25084,564,0.032911419798827765,1.0,1.0,,,,,
565,25117,565,0.026493323981439405,1.0,1.0,,,,,
566,25142,566,0.022770318154130866,1.0,1.0,,,,,
567,25175,567,0.015699489884461855,1.0,1.0,,,,,
568,25216,568,0.01738546064711045,1.0,1.0,,,,,
569,25241,569,0.021268095554788716,1.0,1.0,0.02671037400138933,1.0,1.0,,
570,25274,570,0.017181084239759913,1.0,1.0,,,,,
571,25299,571,0.024299840922487118,1.0,1.0,,,,,
572,25332,572,0.034945382885857725,1.0,1.0,,,,,
573,25405,573,0.08174399606574147,0.0,0.5,,,,,
574,25454,574,0.03460580676272874,1.0,1.0,,,,,
575,25487,575,0.03642077919192843,1.0,1.0,,,,,
576,25568,576,0.04042792538628055,1.0,1.0,,,,,
577,25609,577,0.035793206540414756,1.0,1.0,0.038824112743028785,1.0,1.0,,
578,25634,578,0.013176433074626175,1.0,1.0,,,,,
579,25659,579,0.026048800943857104,1.0,1.0,,,,,
580,25740,580,0.03067416222710131,1.0,1.0,,,,,
581,25765,581,0.017862862487718303,1.0,1.0,,,,,
582,25806,582,0.025760065980440235,1.0,1.0,,,,,
583,25839,583,0.025089129988209606,1.0,1.0,,,,,
584,25872,584,0.01698826888146414,1.0,1.0,,,,,
585,25929,585,0.020498322692806794,1.0,1.0,0.016842074705173217,1.0,1.0,,
586,25986,586,0.02453920761666268,1.0,1.0,,,,,
587,26035,587,0.026927045782933496,1.0,1.0,,,,,
588,26068,588,0.029577888509811034,1.0,1.0,,,,,
589,26101,589,0.015564431475606853,1.0,1.0,,,,,
590,26126,590,0.020935930483691058,1.0,1.0,,,,,
591,26159,591,0.024491175684827903,1.0,1.0,,,,,
592,26200,592,0.05262295830059156,0.0,0.0,,,,,
593,26257,593,0.030977849206395014,1.0,1.0,0.01842438509621479,1.0,1.0,,
594,26338,594,0.0517313521222311,0.0,0.0,,,,,
595,26387,595,0.19515423291486472,0.0,0.0,,,,,
596,26428,596,0.032299428795457975,1.0,1.0,,,,,
597,26461,597,0.30011943226245424,0.0,0.0,,,,,
598,26518,598,0.034774184035292456,1.0,1.0,,,,,
599,26551,599,0.016103728407761083,1.0,1.0,,,,,
600,26584,600,0.023824013551414967,1.0,1.0,,,,,
601,26617,601,0.026488744559864868,1.0,1.0,0.024623505829435368,1.0,1.0,,
602,26690,602,0.06398023677345514,0.0,0.5,,,,,
603,26723,603,0.022492355169182476,1.0,1.0,,,,,
604,26764,604,0.027395743708181732,1.0,1.0,,,,,
605,26813,605,0.02558514199490503,1.0,1.0,,,,,
606,26870,606,0.026906845164415112,1.0,1.0,,,,,
607,26903,607,0.02143327127419866,1.0,1.0,,,,,
608,26976,608,0.06150204115873848,0.0,0.0,,,,,
609,27001,609,0.3903945379803705,0.0,0.0,0.02769025283633103,1.0,1.0,,
610,27026,610,0.015563650323133515,1.0,1.0,,,,,
611,27051,611,0.014244293839321168,1.0,1.0,,,,,
612,27092,612,0.04034780663115453,1.0,1.0,,,,,
613,27117,613,0.027387363463676595,1.0,1.0,,,,,
614,27150,614,0.030099365373089312,1.0,1.0,,,,,
615,27183,615,0.031943290949543554,1.0,1.0,,,,,
616,27208,616,0.026428185088880125,1.0,1.0,,,,,
617,27225,617,0.019967583794314122,1.0,1.0,0.036142718156120926,1.0,1.0,,
618,27250,618,0.04065858241110012,1.0,1.0,,,,,
619,27275,619,0.02163648191645734,1.0,1.0,,,,,
620,27308,620,0.023514983441041297,1.0,1.0,,,,,
621,27333,621,0.02575740997194164,1.0,1.0,,,,,
622,27358,622,0.02205814121297711,1.0,1.0,,,,,
623,27407,623,0.025640587994988286,1.0,1.0,,,,,
624,27440,624,0.028068044084673147,1.0,1.0,,,,,
625,27521,625,0.028099838193424605,1.0,1.0,0.032491075736032445,1.0,1.0,,
626,27562,626,0.02417548650972458,1.0,1.0,,,,,
627,27595,627,0.02195358191426749,1.0,1.0,,,,,
628,27628,628,0.017780349160703965,1.0,1.0,,,,,
629,27669,629,0.01891664387790661,1.0,1.0,,,,,
630,27702,630,0.018117564050179454,1.0,1.0,,,,,
631,27751,631,0.03175327618121476,1.0,1.0,,,,,
632,27792,632,0.021807892027294662,1.0,1.0,,,,,
633,27825,633,0.0310443400661768,1.0,1.0,0.027039646691150283,1.0,1.0,,
634,27866,634,0.12564368309991553,0.0,0.0,,,,,
635,27899,635,0.02106370125975502,1.0,1.0,,,,,
636,27940,636,0.027682321393554504,1.0,1.0,,,,,
637,28021,637,0.03590593946270019,1.0,1.0,,,,,
638,28086,638,0.025246281479442276,1.0,1.0,,,,,
639,28111,639,0.026393233781100964,1.0,1.0,,,,,
640,28136,640,0.15276308286971166,0.0,0.0,,,,,
641,28233,641,0.03499724060553262,1.0,1.0,0.02780060609728662,1.0,1.0,,
642,28266,642,0.021472584940192975,1.0,1.0,,,,,
643,28299,643,0.01880434999745489,1.0,1.0,,,,,
644,28324,644,0.018607952028378352,1.0,1.0,,,,,
645,28349,645,0.0191124382598745,1.0,1.0,,,,,
646,28390,646,0.029208864010721525,1.0,1.0,,,,,
647,28455,647,0.030357899984082906,1.0,1.0,,,,,
648,28472,648,0.01076004840977248,1.0,1.0,,,,,
649,28505,649,0.017977552950810036,1.0,1.0,0.018158344910075924,1.0,1.0,,
650,28562,650,0.02873592792715694,1.0,1.0,,,,,
651,28579,651,0.32348111643053024,0.0,0.0,,,,,
652,28636,652,0.03187155949979358,1.0,1.0,,,,,
653,28685,653,0.011803785027248447,1.0,1.0,,,,,
654,28726,654,0.08933070715132635,0.0,0.0,,,,,
655,28783,655,0.03246968128959062,1.0,1.0,,,,,
656,28808,656,0.19904746437537596,0.0,0.5,,,,,
657,28889,657,0.0851966109803925,0.0,0.5,0.01747122925423369,1.0,1.0,,
658,28946,658,0.028150346081616977,1.0,1.0,,,,,
659,28979,659,0.028769218395382268,1.0,1.0,,,,,
660,29020,660,0.021953139153149892,1.0,1.0,,,,,
661,29053,661,0.034842519948194595,1.0,1.0,,,,,
662,29150,662,0.03109360269167761,1.0,1.0,,,,,
663,29215,663,0.03079120340519751,1.0,1.0,,,,,
664,29280,664,0.027215307523975982,1.0,1.0,,,,,
665,29313,665,0.05412770802953673,0.0,0.0,0.025518547057600437,1.0,1.0,,
666,29338,666,0.04455001910120093,1.0,1.0,,,,,
667,29371,667,0.014546870510546057,1.0,1.0,,,,,
668,29420,668,0.027190082054504877,1.0,1.0,,,,,
669,29461,669,0.017354800845985667,1.0,1.0,,,,,
670,29494,670,0.0893094243898213,0.0,0.0,,,,,
671,29519,671,0.014588272982226348,1.0,1.0,,,,,
672,29552,672,0.015149679953906913,1.0,1.0,,,,,
673,29617,673,0.06310404065323383,0.0,0.0,0.029352808504177576,1.0,1.0,,
674,29642,674,0.018164610378639357,1.0,1.0,,,,,
675,29667,675,0.019706940446731096,1.0,1.0,,,,,
676,29780,676,0.06676862499655985,0.0,0.0,,,,,
677,29813,677,0.022229692415243106,1.0,1.0,,,,,
678,29838,678,0.027380287688793033,1.0,1.0,,,,,
679,29879,679,0.023725101818306938,1.0,1.0,,,,,
680,29904,680,0.025790030822192115,1.0,1.0,,,,,
681,29929,681,0.024551388405408638,1.0,1.0,0.02246984839617758,1.0,1.0,,
682,29970,682,0.02541848932289122,1.0,1.0,,,,,
683,30011,683,0.024337858801565745,1.0,1.0,,,,,
684,30044,684,0.026453898358104203,1.0,1.0,,,,,
685,30069,685,0.024751491316213407,1.0,1.0,,,,,
686,30110,686,0.028949659550380605,1.0,1.0,,,,,
687,30143,687,0.017470443692331798,1.0,1.0,,,,,
688,30184,688,0.034614497392229174,1.0,1.0,,,,,
689,30209,689,0.013744166737692467,1.0,1.0,0.029341873296432727,1.0,1.0,,
690,30282,690,0.024714766330995,1.0,1.0,,,,,
691,30323,691,0.018999898706748588,1.0,1.0,,,,,
692,30364,692,0.019360982561768766,1.0,1.0,,,,,
693,30389,693,0.14282365438674485,0.0,0.0,,,,,
694,30462,694,0.03267275474824196,1.0,1.0,,,,,
695,30519,695,0.031430653403921066,1.0,1.0,,,,,
696,30608,696,0.07043823516905914,0.0,0.0,,,,,
697,30649,697,0.024947883225135456,1.0,1.0,0.03390736438908713,1.0,1.0,,
698,30706,698,0.027408108435046596,1.0,1.0,,,,,
699,30747,699,0.02291866046004907,1.0,1.0,,,,,
700,30780,700,0.01382044991864916,1.0,1.0,,,,,
701,30813,701,0.024309603951695354,1.0,1.0,,,,,
702,30862,702,0.06171912739323791,0.0,0.5,,,,,
703,30895,703,0.02978917207193547,1.0,1.0,,,,,
704,30920,704,0.027428753675164896,1.0,1.0,,,,,
705,30945,705,0.00788091317702386,1.0,1.0,0.013222401445276546,1.0,1.0,,
706,31018,706,0.03522799210889389,1.0,1.0,,,,,
707,31067,707,0.028348793183714822,1.0,1.0,,,,,
708,31116,708,0.022068373435004673,1.0,1.0,,,,,
709,31197,709,0.034040839423741996,1.0,1.0,,,,,
710,31230,710,0.015063898991618316,1.0,1.0,,,,,
711,31255,711,0.04187126845776219,1.0,1.0,,,,,
712,31296,712,0.02324075162819554,1.0,1.0,,,,,
713,31321,713,0.028459735077151053,1.0,1.0,0.03410653826151066,1.0,1.0,,
714,31354,714,0.01578342696917005,1.0,1.0,,,,,
715,31427,715,0.032014346890188485,1.0,1.0,,,,,
716,31460,716,0.020119742280680697,1.0,1.0,,,,,
717,31541,717,0.03773837950650977,1.0,1.0,,,,,
718,31566,718,0.02187837196519126,1.0,1.0,,,,,
719,31583,719,0.028799926920378312,1.0,1.0,,,,,
720,31624,720,0.019001035990062976,1.0,1.0,,,,,
721,31657,721,0.013068971357437106,1.0,1.0,0.015766985251038222,1.0,1.0,,
722,31730,722,0.15432941588204988,0.0,0.0,,,,0.8950276374816895,0.8793449608204239
723,31763,723,0.023323082230753016,1.0,1.0,,,,,
724,31796,724,0.022499889209585573,1.0,1.0,,,,,
725,31821,725,0.02331025689344604,1.0,1.0,,,,,
726,31918,726,0.058091399805360114,0.0,0.0,,,,,
727,31991,727,0.03310208531721697,1.0,1.0,,,,,
728,32040,728,0.02113836989854254,1.0,1.0,,,,,
729,32113,729,0.02797084205654326,1.0,1.0,0.013722401437691472,1.0,1.0,,
730,32146,730,0.031066358997637166,1.0,1.0,,,,,
731,32179,731,0.019101934454650693,1.0,1.0,,,,,
732,32196,732,0.00950623700632093,1.0,1.0,,,,,
733,32261,733,0.020935873144871237,1.0,1.0,,,,,
734,32286,734,0.01741194195556261,1.0,1.0,,,,,
735,32327,735,0.022970516349907488,1.0,1.0,,,,,
736,32360,736,0.018040243145651617,1.0,1.0,,,,,
737,32377,737,0.018827994484166055,1.0,1.0,0.012552069028733827,1.0,1.0,,
738,32410,738,0.020986966806662084,1.0,1.0,,,,,
739,32459,739,0.027953231686868394,1.0,1.0,,,,,
740,32540,740,0.030014133624661557,1.0,1.0,,,,,
741,32597,741,0.030126988696364054,1.0,1.0,,,,,
742,32630,742,0.024861422517387835,1.0,1.0,,,,,
743,32703,743,0.05371403035559044,0.0,0.5,,,,,
744,32728,744,0.019645915158285825,1.0,1.0,,,,,
745,32761,745,0.017925319926588374,1.0,1.0,0.11123820755294218,0.0,0.0,,
746,32794,746,0.02504347662170275,1.0,1.0,,,,,
747,32835,747,0.018029339318714737,1.0,1.0,,,,,
748,32892,748,0.027229639944340207,1.0,1.0,,,,,
749,32933,749,0.017122376308617276,1.0,1.0,,,,,
750,32982,750,0.039204996915681106,1.0,1.0,,,,,
751,33015,751,0.023854598621923063,1.0,1.0,,,,,
752,33048,752,0.017363678050108664,1.0,1.0,,,,,
753,33073,753,0.017771510565886314,1.0,1.0,0.02628921887188934,1.0,1.0,,
754,33122,754,0.030262894362840603,1.0,1.0,,,,,
755,33179,755,0.029253635193433148,1.0,1.0,,,,,
756,33260,756,0.033048131414687314,1.0,1.0,,,,,
757,33285,757,0.030570604193086787,1.0,1.0,,,,,
758,33326,758,0.03810999507781776,1.0,1.0,,,,,
759,33367,759,0.09182253351356577,0.0,0.0,,,,,
760,33400,760,0.016610890536213105,1.0,1.0,,,,,
761,33433,761,0.021285130343944733,1.0,1.0,0.018624329140273517,1.0,1.0,,
762,33490,762,0.01762641060533724,1.0,1.0,,,,,
763,33523,763,0.02057700957455225,1.0,1.0,,,,,
764,33548,764,0.02342530169180236,1.0,1.0,,,,,
765,33605,765,0.135625377267614,0.0,0.0,,,,,
766,33638,766,0.016513114724271673,1.0,1.0,,,,,
767,33695,767,0.03177263146472147,1.0,1.0,,,,,
768,33744,768,0.026542820625969528,1.0,1.0,,,,,
769,33777,769,0.015495900586354597,1.0,1.0,0.018717828216564668,1.0,1.0,,
770,33826,770,0.025475446059447217,1.0,1.0,,,,,
771,33851,771,0.030112254250524873,1.0,1.0,,,,,
772,33916,772,0.07150629852130208,0.0,0.0,,,,,
773,33965,773,0.02908949540191353,1.0,1.0,,,,,
774,33990,774,0.015774778211792483,1.0,1.0,,,,,
775,34039,775,0.04197618456985992,1.0,1.0,,,,,
776,34080,776,0.023108744057089042,1.0,1.0,,,,,
777,34097,777,0.009836799091322063,1.0,1.0,0.018748547645074227,1.0,1.0,,
778,34130,778,0.019620633071676608,1.0,1.0,,,,,
779,34171,779,0.04814243984010409,0.0,0.0,,,,,
780,34204,780,0.0175487169985729,1.0,1.0,,,,,
781,34261,781,0.02965765961589885,1.0,1.0,,,,,
782,34358,782,0.029606176773230665,1.0,1.0,,,,,
783,34407,783,0.022664431116627762,1.0,1.0,,,,,
784,34440,784,0.01687095922581662,1.0,1.0,,,,,
785,34497,785,0.017314059536337578,1.0,1.0,0.01759535617118104,1.0,1.0,,
786,34522,786,0.025839552626584918,1.0,1.0,,,,,
787,34547,787,0.023237869322113056,1.0,1.0,,,,,
788,34604,788,0.028469438886054455,1.0,1.0,,,,,
789,34653,789,0.02284973027430719,1.0,1.0,,,,,
790,34694,790,0.029506385596073187,1.0,1.0,,,,,
791,34743,791,0.036372933104174,1.0,1.0,,,,,
792,34816,792,0.033394737774883144,1.0,1.0,,,,,
793,34841,793,0.01761445775707216,1.0,1.0,0.056953192300583357,0.0,0.5,,
794,34874,794,0.017514904887037375,1.0,1.0,,,,,
795,34907,795,0.014508089542941605,1.0,1.0,,,,,
796,34940,796,0.024158316966477536,1.0,1.0,,,,,
797,34965,797,0.018983008168522227,1.0,1.0,,,,,
798,35014,798,0.05855395478336978,0.0,0.5,,,,,
799,35071,799,0.024138717962180548,1.0,1.0,,,,,
800,35096,800,0.004913421765531799,1.0,1.0,,,,,
801,35113,801,0.009466138957843668,1.0,1.0,0.030303682793494886,1.0,1.0,,
802,35138,802,0.02548157564752046,1.0,1.0,,,,,
803,35243,803,0.044012181202076776,1.0,1.0,,,,,
804,35340,804,0.035823948375457534,1.0,1.0,,,,,
805,35429,805,0.031469109865403716,1.0,1.0,,,,,
806,35462,806,0.02277856178419995,1.0,1.0,,,,,
807,35503,807,0.02540537353148696,1.0,1.0,,,,,
808,35536,808,0.01786380561935527,1.0,1.0,,,,,
809,35609,809,0.04018208479154863,1.0,1.0,0.014862787088169434,1.0,1.0,,
810,35698,810,0.027538134228208475,1.0,1.0,,,,,
811,35731,811,0.021981724691854065,1.0,1.0,,,,,
812,35820,812,0.02703524096122777,1.0,1.0,,,,,
813,35893,813,0.02483493565005056,1.0,1.0,,,,,
814,35950,814,0.02660636464656217,1.0,1.0,,,,,
815,36015,815,0.03436687597124887,1.0,1.0,,,,,
816,36040,816,0.025129077604375806,1.0,1.0,,,,,
817,36113,817,0.04118603324019722,1.0,1.0,0.06367354108865497,0.0,0.0,,
818,36154,818,0.3114835665309385,0.0,0.0,,,,,
819,36195,819,0.023173069996496456,1.0,1.0,,,,,
820,36276,820,0.03151240697911123,1.0,1.0,,,,,
821,36301,821,0.007984065151867791,1.0,1.0,,,,,
822,36334,822,0.024891252146387332,1.0,1.0,,,,,
823,36383,823,0.03364612556794555,1.0,1.0,,,,,
824,36416,824,0.01310781856245228,1.0,1.0,,,,,
825,36457,825,0.01729237502205717,1.0,1.0,0.010780867926769418,1.0,1.0,,
826,36482,826,0.020018301355684873,1.0,1.0,,,,,
827,36531,827,0.07641892205445552,0.0,0.0,,,,,
828,36564,828,0.02147462504702659,1.0,1.0,,,,,
829,36589,829,0.013712813634458598,1.0,1.0,,,,,
830,36622,830,0.019250593862201414,1.0,1.0,,,,,
831,36655,831,0.017668710080363324,1.0,1.0,,,,,
832,36712,832,0.028231922993661233,1.0,1.0,,,,,
833,36745,833,0.021899029127833956,1.0,1.0,0.12353940683995206,0.0,0.5,,
834,36770,834,0.015112783581409227,1.0,1.0,,,,,
835,36787,835,0.01699428722964228,1.0,1.0,,,,,
836,36860,836,0.0317825541447282,1.0,1.0,,,,,
837,36901,837,0.05520975781486778,0.0,0.5,,,,,
838,36942,838,0.018118946904592804,1.0,1.0,,,,,
839,36967,839,0.017455005273540772,1.0,1.0,,,,,
840,37024,840,0.024172029835160463,1.0,1.0,,,,,
841,37049,841,0.016976521788318072,1.0,1.0,0.3922938149855395,0.0,0.5,,
842,37098,842,0.030054390408845583,1.0,1.0,,,,,
843,37131,843,0.021661037224230312,1.0,1.0,,,,,
844,37180,844,0.02482623527996452,1.0,1.0,,,,,
845,37229,845,0.12923298782756776,0.0,0.5,,,,,
846,37270,846,0.018626392042814188,1.0,1.0,,,,,
847,37351,847,0.02613150974627524,1.0,1.0,,,,,
848,37408,848,0.03455648996848449,1.0,1.0,,,,,
849,37449,849,0.023449836127342454,1.0,1.0,0.028219192905378998,1.0,1.0,,
850,37482,850,0.017087090256340347,1.0,1.0,,,,,
851,37555,851,0.0399265428301472,1.0,1.0,,,,,
852,37588,852,0.02044495368965457,1.0,1.0,,,,,
853,37613,853,0.012269732307989518,1.0,1.0,,,,,
854,37670,854,0.027279245913889066,1.0,1.0,,,,,
855,37743,855,0.03603553246202163,1.0,1.0,,,,,
856,37768,856,0.014390538863952616,1.0,1.0,,,,,
857,37881,857,0.06588123749201998,0.0,0.0,0.016594524070032226,1.0,1.0,,
858,37962,858,0.037177443283751936,1.0,1.0,,,,,
859,38027,859,0.02710721867093078,1.0,1.0,,,,,
860,38116,860,0.042389620193819776,1.0,1.0,,,,,
861,38141,861,0.26308472889572304,0.0,0.0,,,,,
862,38182,862,0.028660236234725855,1.0,1.0,,,,,
863,38215,863,0.020916756652316123,1.0,1.0,,,,,
864,38240,864,0.024691595398912795,1.0,1.0,,,,,
865,38337,865,0.04107345643003441,1.0,1.0,0.014680980377255964,1.0,1.0,,
866,38370,866,0.027352012133681852,1.0,1.0,,,,,
867,38475,867,0.027915944420119694,1.0,1.0,,,,,
868,38524,868,0.029720886650207536,1.0,1.0,,,,,
869,38557,869,0.014479663263388573,1.0,1.0,,,,,
870,38582,870,0.02111151585086494,1.0,1.0,,,,,
871,38623,871,0.023899752039210628,1.0,1.0,,,,,
872,38664,872,0.03198482578925723,1.0,1.0,,,,,
873,38753,873,0.03748807742534837,1.0,1.0,0.021132269579738024,1.0,1.0,,
874,38818,874,0.10190575018888125,0.0,0.5,,,,,
875,38859,875,0.0247320807537111,1.0,1.0,,,,,
876,38900,876,0.01745322965488515,1.0,1.0,,,,,
877,38941,877,0.02299247999881084,1.0,1.0,,,,,
878,38982,878,0.019219141249653918,1.0,1.0,,,,,
879,39031,879,0.02558935776892284,1.0,1.0,,,,,
880,39064,880,0.01921631957490433,1.0,1.0,,,,,
881,39089,881,0.00511095092575753,1.0,1.0,0.033337032145227215,1.0,1.0,,
882,39178,882,0.026034212428391934,1.0,1.0,,,,,
883,39203,883,0.012276282000068098,1.0,1.0,,,,,
884,39252,884,0.028867978206394584,1.0,1.0,,,,,
885,39285,885,0.016717268009799967,1.0,1.0,,,,,
886,39326,886,0.026904365864479363,1.0,1.0,,,,,
887,39367,887,0.03216699755326863,1.0,1.0,,,,,
888,39392,888,0.019982372945691128,1.0,1.0,,,,,
889,39433,889,0.018641047296123644,1.0,1.0,0.02190565545380423,1.0,1.0,,
890,39482,890,0.031731931664971756,1.0,1.0,,,,,
891,39563,891,0.02689845959923889,1.0,1.0,,,,,
892,39596,892,0.1732985494943721,0.0,0.0,,,,,
893,39629,893,0.018626898049899126,1.0,1.0,,,,,
894,39662,894,0.014942760988692499,1.0,1.0,,,,,
895,39695,895,0.021440992529369967,1.0,1.0,,,,,
896,39736,896,0.020671270119903967,1.0,1.0,,,,,
897,39817,897,0.025058265880388036,1.0,1.0,0.024654518282834034,1.0,1.0,,
898,39842,898,0.02379763054398381,1.0,1.0,,,,,
899,39883,899,0.017305966406457856,1.0,1.0,,,,,
900,39932,900,0.026624787626269797,1.0,1.0,,,,,
901,39989,901,0.028760195386438574,1.0,1.0,,,,,
