step,elapsed_tokens,elapsed_examples,training_loss,training_sequence_accuracy,training_token_accuracy,validation_loss,validation_sequence_accuracy,validation_token_accuracy,classification/accuracy,classification/weighted_f1_score
451,20259,451,0.28598416808204097,1.0,1.0,,,,,
452,20316,452,0.3433572076154503,1.0,1.0,,,,,
453,20349,453,0.1990161564441451,1.0,1.0,,,,,
454,20406,454,0.3085529600072083,1.0,1.0,,,,,
455,20479,455,0.2719504946919794,1.0,1.0,,,,,
456,20512,456,0.2201086776095849,1.0,1.0,,,,,
457,20553,457,0.26545069258588516,1.0,1.0,0.3374907037201808,1.0,1.0,,
458,20618,458,0.3158454662437492,1.0,1.0,,,,,
459,20683,459,0.3721793297254948,0.0,0.0,,,,,
460,20716,460,0.40153024953849015,0.0,0.0,,,,,
461,20765,461,0.32191750214966913,1.0,1.0,,,,,
462,20830,462,0.2375876896578177,1.0,1.0,,,,,
463,20863,463,0.36261065488658917,0.0,0.0,,,,,
464,20912,464,0.32586292198121025,1.0,1.0,,,,,
465,20945,465,0.19437363831356722,1.0,1.0,0.321391643217803,0.0,0.0,,
466,20970,466,0.20481132819146142,1.0,1.0,,,,,
467,21043,467,0.3407759089169607,1.0,1.0,,,,,
468,21084,468,0.1994122232514474,1.0,1.0,,,,,
469,21109,469,0.23711350454630065,1.0,1.0,,,,,
470,21126,470,0.20023400510949613,1.0,1.0,,,,,
471,21199,471,0.29015883263443054,1.0,1.0,,,,,
472,21232,472,0.2437933107462868,1.0,1.0,,,,,
473,21265,473,0.14394055304827022,1.0,1.0,0.17423788019607403,1.0,1.0,,
474,21298,474,0.23216206267949246,1.0,1.0,,,,,
475,21347,475,0.29049803705751553,1.0,1.0,,,,,
476,21380,476,0.19780783135084903,1.0,1.0,,,,,
477,21413,477,0.18644381960911008,1.0,1.0,,,,,
478,21446,478,0.20647567106818487,1.0,1.0,,,,,
479,21471,479,0.25058207131329907,1.0,1.0,,,,,
480,21544,480,0.2935845442686918,1.0,1.0,,,,,
481,21569,481,0.26098211460263576,0.0,0.0,0.34411988546848993,1.0,1.0,,
482,21594,482,0.14060679971307763,1.0,1.0,,,,,
483,21635,483,0.24258633739857488,1.0,1.0,,,,,
484,21676,484,0.24242459012903056,1.0,1.0,,,,,
485,21701,485,0.2120438261742379,1.0,1.0,,,,,
486,21742,486,0.2717218954628516,1.0,1.0,,,,,
487,21775,487,0.12905694001997858,1.0,1.0,,,,,
488,21832,488,0.21691270306950597,1.0,1.0,,,,,
489,21881,489,0.3256409358130668,0.0,0.0,0.3238788931705711,1.0,1.0,,
490,21906,490,0.16330835570431645,1.0,1.0,,,,,
491,21923,491,0.2897449133272289,0.0,0.0,,,,,
492,21964,492,0.16980260853533766,1.0,1.0,,,,,
493,21997,493,0.21049096723232313,1.0,1.0,,,,,
494,22046,494,0.2529920115545792,1.0,1.0,,,,,
495,22079,495,0.24855539801441753,1.0,1.0,,,,,
496,22136,496,0.2979332635337934,1.0,1.0,,,,,
497,22169,497,0.19713270404172933,1.0,1.0,0.28542629256251534,1.0,1.0,,
498,22226,498,0.29761365902096326,1.0,1.0,,,,,
499,22267,499,0.23572257668413843,1.0,1.0,,,,,
500,22300,500,0.14145289610700332,1.0,1.0,,,,,
501,22325,501,0.13113312670891827,1.0,1.0,,,,,
502,22398,502,0.3459740420865476,0.0,0.5,,,,,
503,22439,503,0.38989821379074785,0.0,0.0,,,,,
504,22472,504,0.18753357411742402,1.0,1.0,,,,,
505,22505,505,0.18262701301361517,1.0,1.0,0.3056831317930303,0.0,0.5,,
506,22554,506,0.24966237743593211,1.0,1.0,,,,,
507,22579,507,0.19887002019510572,1.0,1.0,,,,,
508,22604,508,0.049799421044258455,1.0,1.0,,,,,
509,22629,509,0.2879100117029187,0.0,0.0,,,,,
510,22702,510,0.28398425747400324,1.0,1.0,,,,,
511,22791,511,0.33994854341915265,0.0,0.0,,,,,
512,22816,512,0.2437963292956738,1.0,1.0,,,,,
513,22841,513,0.12362281747773521,1.0,1.0,0.18416311201037844,1.0,1.0,,
514,22858,514,0.34024538756698347,0.0,0.5,,,,,
515,22875,515,0.26437865619313927,0.0,0.0,,,,,
516,22908,516,0.2210371389910762,1.0,1.0,,,,,
517,22941,517,0.28547863228822623,1.0,1.0,,,,,
518,22958,518,0.1011445452713474,1.0,1.0,,,,,
519,23023,519,0.264490887266436,1.0,1.0,,,,,
520,23048,520,0.1648429632274201,1.0,1.0,,,,,
521,23073,521,0.12624889593253055,1.0,1.0,0.34415234023502617,1.0,1.0,,
522,23106,522,0.302495250505865,1.0,1.0,,,,,
523,23147,523,0.19831130172829947,1.0,1.0,,,,,
524,23172,524,0.1240556072897069,1.0,1.0,,,,,
525,23205,525,0.23559203324599026,1.0,1.0,,,,,
526,23238,526,0.2899038602578003,0.0,0.0,,,,,
527,23279,527,0.3339090456582563,0.0,0.5,,,,,
528,23360,528,0.24427326953872358,1.0,1.0,,,,,
529,23417,529,0.34657968999886823,1.0,1.0,0.36942786566987706,0.0,0.0,,
530,23458,530,0.24496634618210922,1.0,1.0,,,,,
531,23507,531,0.33538984674849714,0.0,0.0,,,,,
532,23532,532,0.27291899994274516,1.0,1.0,,,,,
533,23573,533,0.1965518212694542,1.0,1.0,,,,,
534,23598,534,0.315249287991448,0.0,0.0,,,,,
535,23663,535,0.31748122118723354,0.0,0.5,,,,,
536,23704,536,0.2027261667492712,1.0,1.0,,,,,
537,23737,537,0.14552410925696221,1.0,1.0,0.273119230167913,1.0,1.0,,
538,23810,538,0.4562420927633462,1.0,1.0,,,,,
539,23915,539,0.43911127936560845,0.0,0.0,,,,,
540,23940,540,0.38162876920787314,1.0,1.0,,,,,
541,23981,541,0.2120677515203215,1.0,1.0,,,,,
542,24014,542,0.1796811440951217,1.0,1.0,,,,,
543,24047,543,0.24101211098816294,1.0,1.0,,,,,
544,24112,544,0.44882013453671454,1.0,1.0,,,,,
545,24185,545,0.2594367709675175,1.0,1.0,0.274125555613125,1.0,1.0,,
546,24242,546,0.2330104132598178,1.0,1.0,,,,,
547,24363,547,0.2956273629338629,1.0,1.0,,,,,
548,24388,548,0.5131814710188185,0.0,0.0,,,,,
549,24437,549,0.320701144317195,0.0,0.0,,,,,
550,24478,550,0.21840478193578747,1.0,1.0,,,,,
551,24551,551,0.37249007950075697,0.0,0.5,,,,,
552,24568,552,0.30558251210759413,0.0,0.5,,,,,
553,24593,553,0.13536705041426558,1.0,1.0,0.22441113180176603,1.0,1.0,,
554,24626,554,0.1538311668070719,1.0,1.0,,,,,
555,24651,555,0.19282527121551235,1.0,1.0,,,,,
556,24668,556,0.22023404417029724,1.0,1.0,,,,,
557,24709,557,0.2408018745141635,1.0,1.0,,,,,
558,24734,558,0.2585017270658113,1.0,1.0,,,,,
559,24759,559,0.20610859451456537,1.0,1.0,,,,,
560,24824,560,0.29087312594578235,1.0,1.0,,,,,
561,24857,561,0.14340478798418982,1.0,1.0,0.2422483291802337,1.0,1.0,,
562,24882,562,0.19671503576816268,1.0,1.0,,,,,
563,24915,563,0.16738782575906724,1.0,1.0,,,,,
564,24980,564,0.2719692700875044,1.0,1.0,,,,,
565,25053,565,0.32811443545202407,1.0,1.0,,,,,
566,25078,566,0.18159691025284702,1.0,1.0,,,,,
567,25111,567,0.17681974581490748,1.0,1.0,,,,,
568,25136,568,0.2157629715149672,1.0,1.0,,,,,
569,25209,569,0.32337531434990924,1.0,1.0,0.23283077401347327,1.0,1.0,,
570,25258,570,0.23673334140517,1.0,1.0,,,,,
571,25299,571,0.25244731568451245,1.0,1.0,,,,,
572,25332,572,0.26198715941207523,1.0,1.0,,,,,
573,25381,573,0.34739578842188623,1.0,1.0,,,,,
574,25422,574,0.175978722013615,1.0,1.0,,,,,
575,25455,575,0.17406239669209356,1.0,1.0,,,,,
576,25496,576,0.4165010722393482,0.0,0.0,,,,,
577,25529,577,0.44784950129620715,0.0,0.0,0.1609533733357864,1.0,1.0,,
578,25570,578,0.16084733297210962,1.0,1.0,,,,,
579,25595,579,0.4718392173539693,0.0,0.0,,,,,
580,25628,580,0.19296856702579818,1.0,1.0,,,,,
581,25645,581,0.5188337520783193,0.0,0.0,,,,,
582,25678,582,0.23918455781633272,1.0,1.0,,,,,
583,25719,583,0.27509178065440215,1.0,1.0,,,,,
584,25744,584,0.2928469710400653,0.0,0.5,,,,,
585,25769,585,0.21400352706250486,1.0,1.0,0.17316750021421967,1.0,1.0,,
586,25826,586,0.2730758614338145,1.0,1.0,,,,,
587,25859,587,0.23569940852832477,1.0,1.0,,,,,
588,25892,588,0.3230364194511566,0.0,0.0,,,,,
589,25941,589,0.23289453556301398,1.0,1.0,,,,,
590,25966,590,0.24127776110940052,0.0,0.0,,,,,
591,25999,591,0.1825612069018746,1.0,1.0,,,,,
592,26064,592,0.3379002298387149,1.0,1.0,,,,,
593,26089,593,0.34556746810876576,0.0,0.0,0.40479082387570475,0.0,0.5,,
594,26130,594,0.19853611701068985,1.0,1.0,,,,,
595,26163,595,0.1627018113555522,1.0,1.0,,,,,
596,26204,596,0.254658876760202,1.0,1.0,,,,,
597,26253,597,0.26691954209851665,1.0,1.0,,,,,
598,26278,598,0.3275934483441423,1.0,1.0,,,,,
599,26343,599,0.32493736537542195,0.0,0.5,,,,,
600,26376,600,0.2734416101080228,1.0,1.0,,,,,
601,26409,601,0.1958267579680239,1.0,1.0,0.27170071031557086,1.0,1.0,,
602,26450,602,0.1744995154310027,1.0,1.0,,,,,
603,26523,603,0.4029184511049734,1.0,1.0,,,,,
604,26604,604,0.3014545033108334,1.0,1.0,,,,,
605,26653,605,0.24805747769046793,1.0,1.0,,,,,
606,26686,606,0.2129572588789756,1.0,1.0,,,,,
607,26719,607,0.3143924895625787,1.0,1.0,,,,,
608,26760,608,0.2008981418817291,1.0,1.0,,,,,
609,26785,609,0.0914488095820161,1.0,1.0,0.2653212631277104,1.0,1.0,,
610,26882,610,0.38368065451340955,1.0,1.0,,,,,
611,26923,611,0.29328365249064065,1.0,1.0,,,,,
612,26956,612,0.28393251292851573,0.0,0.0,,,,,
613,26981,613,0.2297688590792556,1.0,1.0,,,,,
614,27006,614,0.12611090873582875,1.0,1.0,,,,,
615,27071,615,0.22902963947033184,1.0,1.0,,,,,
616,27104,616,0.17032424846736946,1.0,1.0,,,,,
617,27137,617,0.17988901797012036,1.0,1.0,0.4176816238794345,0.0,0.0,,
618,27218,618,0.34788635666669854,0.0,0.0,,,,,
619,27251,619,0.41558604246047254,0.0,0.0,,,,,
620,27356,620,0.5017497542923663,0.0,0.0,,,,,
621,27413,621,0.3093145819094275,1.0,1.0,,,,,
622,27470,622,0.1918422127476788,1.0,1.0,,,,,
623,27495,623,0.20142629067324075,1.0,1.0,,,,,
624,27512,624,0.27926208022630594,1.0,1.0,,,,,
625,27537,625,0.15646784750222192,1.0,1.0,0.12989460006962872,1.0,1.0,,
626,27562,626,0.1446315269428851,1.0,1.0,,,,,
627,27587,627,0.20107379552190802,1.0,1.0,,,,,
628,27620,628,0.18894799968286408,1.0,1.0,,,,,
629,27669,629,0.270707290854413,0.0,0.0,,,,,
630,27710,630,0.23054863671564818,1.0,1.0,,,,,
631,27751,631,0.3015734264416824,1.0,1.0,,,,,
632,27816,632,0.30675862310623647,1.0,1.0,,,,,
633,27913,633,0.3034578181544968,1.0,1.0,0.07863228756719991,1.0,1.0,,
634,27954,634,0.2976705789251901,1.0,1.0,,,,,
635,27979,635,0.09269640853757057,1.0,1.0,,,,,
636,28068,636,0.26714163084655784,0.0,0.5,,,,,
637,28117,637,0.30570590568478717,1.0,1.0,,,,,
638,28158,638,0.21788887285780223,1.0,1.0,,,,,
639,28199,639,0.4562558301047102,0.0,0.0,,,,,
640,28232,640,0.1622524888943758,1.0,1.0,,,,,
641,28257,641,0.29142625877263223,0.0,0.5,0.25637487263085557,1.0,1.0,,
642,28338,642,0.30929598726454066,1.0,1.0,,,,,
643,28379,643,0.3972242172824736,1.0,1.0,,,,,
644,28412,644,0.20416206857676117,1.0,1.0,,,,,
645,28429,645,0.1694717116717129,1.0,1.0,,,,,
646,28510,646,0.25881268619360526,1.0,1.0,,,,,
647,28551,647,0.25461986854647883,1.0,1.0,,,,,
648,28584,648,0.2691580216360649,1.0,1.0,,,,,
649,28609,649,0.16549163638623365,1.0,1.0,0.08818147461635513,1.0,1.0,,
650,28634,650,0.16709469371760977,1.0,1.0,,,,,
651,28675,651,0.23267562633031957,1.0,1.0,,,,,
652,28700,652,0.2669111901331197,1.0,1.0,,,,,
653,28749,653,0.3136580992936009,0.0,0.0,,,,,
654,28822,654,0.32992102241269095,0.0,0.0,,,,,
655,28847,655,0.1427565700928729,1.0,1.0,,,,,
656,28896,656,0.2315607446004757,1.0,1.0,,,,,
657,28977,657,0.32647759981407154,1.0,1.0,0.33724332929150486,0.0,0.0,,
658,29018,658,0.14511995694974758,1.0,1.0,,,,,
659,29075,659,0.2142477701086526,1.0,1.0,,,,,
660,29100,660,0.20630394792899934,1.0,1.0,,,,,
661,29141,661,0.19825363979125543,1.0,1.0,,,,,
662,29198,662,0.36180782462810485,0.0,0.0,,,,,
663,29239,663,0.30200848366886024,1.0,1.0,,,,,
664,29312,664,0.30299134572568515,1.0,1.0,,,,,
665,29337,665,0.2074281478517605,1.0,1.0,0.2810133484979451,1.0,1.0,,
666,29386,666,0.30963545882808985,1.0,1.0,,,,,
667,29419,667,0.20629377172605248,1.0,1.0,,,,,
668,29444,668,0.2737417351765771,1.0,1.0,,,,,
669,29477,669,0.24098448539989478,1.0,1.0,,,,,
670,29510,670,0.19916111726020347,1.0,1.0,,,,,
671,29543,671,0.4094868328616485,1.0,1.0,,,,,
672,29568,672,0.13063043870625582,1.0,1.0,,,,,
673,29585,673,0.10020535065235663,1.0,1.0,0.20131802917444475,1.0,1.0,,
674,29610,674,0.2075504902565626,1.0,1.0,,,,,
675,29635,675,0.15503709941471394,1.0,1.0,,,,,
676,29684,676,0.2538160871100066,1.0,1.0,,,,,
677,29717,677,0.17284483576319187,1.0,1.0,,,,,
678,29742,678,0.18317649347274406,1.0,1.0,,,,,
679,29815,679,0.2739077869461741,1.0,1.0,,,,,
680,29856,680,0.23420686086716166,1.0,1.0,,,,,
681,29881,681,0.16731578548995762,1.0,1.0,0.2901488872001729,1.0,1.0,,
682,29898,682,0.2605152175155866,1.0,1.0,,,,,
683,29963,683,0.4157414303211482,1.0,1.0,,,,,
684,30004,684,0.29844703261348515,1.0,1.0,,,,,
685,30061,685,0.2713038009078543,1.0,1.0,,,,,
686,30118,686,0.31424319931855316,1.0,1.0,,,,,
687,30159,687,0.21639814514613365,1.0,1.0,,,,,
688,30192,688,0.2087392358716784,1.0,1.0,,,,,
689,30233,689,0.30461379155538454,1.0,1.0,0.27109884118856936,1.0,1.0,,
690,30274,690,0.3570429271774811,0.0,0.0,,,,,
691,30323,691,0.29234975470835517,1.0,1.0,,,,,
692,30364,692,0.2739563356695817,1.0,1.0,,,,,
693,30405,693,0.2919759759209592,1.0,1.0,,,,,
694,30478,694,0.3215647844199212,0.0,0.5,,,,,
695,30511,695,0.19923903825568914,1.0,1.0,,,,,
696,30552,696,0.22709873056949165,1.0,1.0,,,,,
697,30577,697,0.12286255503116764,1.0,1.0,0.17668535967113713,1.0,1.0,,
698,30642,698,0.36986974857354654,1.0,1.0,,,,,
699,30667,699,0.18636285837192193,1.0,1.0,,,,,
700,30700,700,0.26319114766484974,0.0,0.5,,,,,
701,30733,701,0.1894705122910068,1.0,1.0,,,,,
702,30830,702,0.3297261891397736,1.0,1.0,,,,,
703,30879,703,0.19203319701845958,1.0,1.0,,,,,
704,30968,704,0.32624760594118757,1.0,1.0,,,,,
705,31001,705,0.1857272623874465,1.0,1.0,0.2620681577511808,1.0,1.0,,
706,31026,706,0.1805696981510816,1.0,1.0,,,,,
707,31051,707,0.26375184554739234,1.0,1.0,,,,,
708,31076,708,0.07966014079696986,1.0,1.0,,,,,
709,31109,709,0.2841256862085345,1.0,1.0,,,,,
710,31150,710,0.3801446500189604,1.0,1.0,,,,,
711,31191,711,0.2049267243296413,1.0,1.0,,,,,
712,31240,712,0.2870313565448517,0.0,0.0,,,,,
713,31313,713,0.2871224962233883,1.0,1.0,0.26219417792239513,1.0,1.0,,
714,31338,714,0.20123738895272253,1.0,1.0,,,,,
715,31395,715,0.3388937077145133,0.0,0.0,,,,,
716,31436,716,0.1787877736631481,1.0,1.0,,,,,
717,31477,717,0.26993274581540166,1.0,1.0,,,,,
718,31510,718,0.20986082264694803,1.0,1.0,,,,,
719,31551,719,0.34983404119142514,1.0,1.0,,,,,
720,31592,720,0.2079978578362261,1.0,1.0,,,,,
721,31657,721,0.3573076463884462,1.0,1.0,0.29549737679326427,1.0,1.0,,
722,31682,722,0.24842205572338874,1.0,1.0,,,,,
723,31723,723,0.2200207908132461,0.0,0.5,,,,0.7237569093704224,0.7515334754426415
724,31772,724,0.30377800931961474,1.0,1.0,,,,,
725,31853,725,0.3245550373844708,0.0,0.5,,,,,
726,31886,726,0.2814286882574038,1.0,1.0,,,,,
727,31927,727,0.1351532905730528,1.0,1.0,,,,,
728,31976,728,0.23309009414897067,1.0,1.0,,,,,
729,32073,729,0.33584099140911694,1.0,1.0,0.17501134804717444,1.0,1.0,,
730,32106,730,0.2304028347389476,1.0,1.0,,,,,
731,32131,731,0.2168008633007844,1.0,1.0,,,,,
732,32164,732,0.16567167192320653,1.0,1.0,,,,,
733,32189,733,0.14901440767599183,1.0,1.0,,,,,
734,32246,734,0.27673830836251584,1.0,1.0,,,,,
735,32303,735,0.34672977621864254,1.0,1.0,,,,,
736,32336,736,0.45496151899558296,0.0,0.0,,,,,
737,32361,737,0.12986227588512142,1.0,1.0,0.2340108213316853,1.0,1.0,,
738,32410,738,0.2688060402619461,1.0,1.0,,,,,
739,32475,739,0.34947562544752775,0.0,0.0,,,,,
740,32524,740,0.39241335632063584,0.0,0.0,,,,,
741,32573,741,0.3652760991064402,0.0,0.0,,,,,
742,32590,742,0.08903420081385889,1.0,1.0,,,,,
743,32623,743,0.1316957607033764,1.0,1.0,,,,,
744,32656,744,0.32532787788111084,0.0,0.5,,,,,
745,32745,745,0.35299256855863537,1.0,1.0,0.37569949464249336,1.0,1.0,,
746,32778,746,0.25668790093047844,1.0,1.0,,,,,
747,32811,747,0.16966537413076707,1.0,1.0,,,,,
748,32852,748,0.22214681514474252,1.0,1.0,,,,,
749,32885,749,0.22171526569912317,1.0,1.0,,,,,
750,32926,750,0.24759669057461908,1.0,1.0,,,,,
751,32967,751,0.24711442003283085,1.0,1.0,,,,,
752,32992,752,0.10305767383603098,1.0,1.0,,,,,
753,33065,753,0.30319042163813115,1.0,1.0,0.22994918229192246,1.0,1.0,,
754,33146,754,0.34295317271110215,1.0,1.0,,,,,
755,33187,755,0.30576266753736947,1.0,1.0,,,,,
756,33212,756,0.21364117384068396,1.0,1.0,,,,,
757,33285,757,0.24075093058897895,1.0,1.0,,,,,
758,33366,758,0.33882554057159725,0.0,0.0,,,,,
759,33391,759,0.11272288146771339,1.0,1.0,,,,,
760,33456,760,0.2515853949941573,1.0,1.0,,,,,
761,33489,761,0.16387713731198944,1.0,1.0,0.33067491367439744,1.0,1.0,,
762,33586,762,0.32988486910119025,1.0,1.0,,,,,
763,33619,763,0.16629024099159934,1.0,1.0,,,,,
764,33652,764,0.1561040730000883,1.0,1.0,,,,,
765,33709,765,0.2625049508311544,1.0,1.0,,,,,
766,33774,766,0.3223369620056943,0.0,0.0,,,,,
767,33815,767,0.2588822409077148,1.0,1.0,,,,,
768,33888,768,0.30711852514186827,1.0,1.0,,,,,
769,33937,769,0.2411675936005191,1.0,1.0,0.1694711044094627,1.0,1.0,,
770,33970,770,0.18259085548432666,1.0,1.0,,,,,
771,34059,771,0.26058447034996873,1.0,1.0,,,,,
772,34092,772,0.22602470691310544,1.0,1.0,,,,,
773,34133,773,0.20071107040159408,1.0,1.0,,,,,
774,34166,774,0.16208621249870775,1.0,1.0,,,,,
775,34199,775,0.1824863624323257,1.0,1.0,,,,,
776,34224,776,0.16523767932739397,1.0,1.0,,,,,
777,34241,777,0.13037683165413227,1.0,1.0,0.2467107507244767,1.0,1.0,,
778,34266,778,0.2144307349077233,1.0,1.0,,,,,
779,34283,779,0.1555747504683417,1.0,1.0,,,,,
780,34324,780,0.1972100884516158,1.0,1.0,,,,,
781,34373,781,0.3080460843277223,1.0,1.0,,,,,
782,34422,782,0.279345573872744,1.0,1.0,,,,,
783,34447,783,0.13534763549640824,1.0,1.0,,,,,
784,34472,784,0.15556313533832053,1.0,1.0,,,,,
785,34497,785,0.16149964876394735,1.0,1.0,0.1607258234064101,1.0,1.0,,
786,34530,786,0.20109378463419036,1.0,1.0,,,,,
787,34563,787,0.11713983524004024,1.0,1.0,,,,,
788,34588,788,0.22616519260945722,1.0,1.0,,,,,
789,34677,789,0.27542572573297136,1.0,1.0,,,,,
790,34734,790,0.26007958999694186,1.0,1.0,,,,,
791,34791,791,0.30533983566031436,1.0,1.0,,,,,
792,34840,792,0.24724970183084666,1.0,1.0,,,,,
793,34889,793,0.18468233399894035,1.0,1.0,0.059679435876682875,1.0,1.0,,
794,34938,794,0.2667416010282731,1.0,1.0,,,,,
795,34971,795,0.19659157429640384,1.0,1.0,,,,,
796,35028,796,0.26622420790104767,1.0,1.0,,,,,
797,35069,797,0.22757195866108432,1.0,1.0,,,,,
798,35110,798,0.2333954343063579,1.0,1.0,,,,,
799,35159,799,0.30440601133321743,0.0,0.0,,,,,
800,35192,800,0.147712041114405,1.0,1.0,,,,,
801,35233,801,0.2471073895101096,1.0,1.0,0.2851818280510181,1.0,1.0,,
802,35258,802,0.05527229848374849,1.0,1.0,,,,,
803,35283,803,0.19696874690481914,1.0,1.0,,,,,
804,35324,804,0.1761115147439526,1.0,1.0,,,,,
805,35357,805,0.20777910109028214,1.0,1.0,,,,,
806,35438,806,0.31812157750813697,0.0,0.5,,,,,
807,35487,807,0.18810789827471744,1.0,1.0,,,,,
808,35544,808,0.2882444196668749,1.0,1.0,,,,,
809,35593,809,0.3095048676219051,1.0,1.0,0.2047064396325226,1.0,1.0,,
810,35634,810,0.34309226753955047,1.0,1.0,,,,,
811,35675,811,0.19374422606014552,1.0,1.0,,,,,
812,35700,812,0.17135460025159927,1.0,1.0,,,,,
813,35733,813,0.240742354767497,1.0,1.0,,,,,
814,35766,814,0.12036881613705648,1.0,1.0,,,,,
815,35855,815,0.28945733956839953,1.0,1.0,,,,,
816,35872,816,0.18916325940416528,1.0,1.0,,,,,
817,35897,817,0.1648663660008045,1.0,1.0,0.4549755842386795,0.0,0.0,,
818,35946,818,0.12403867472675265,1.0,1.0,,,,,
819,35987,819,0.18400468138499948,1.0,1.0,,,,,
820,36068,820,0.3128077231281212,0.0,0.0,,,,,
821,36109,821,0.2574684569273973,0.0,0.5,,,,,
822,36134,822,0.15762934425168285,1.0,1.0,,,,,
823,36183,823,0.26655208265433805,1.0,1.0,,,,,
824,36256,824,0.23976807268542566,1.0,1.0,,,,,
825,36281,825,0.17508527986608446,1.0,1.0,0.24050835830974582,1.0,1.0,,
826,36306,826,0.12245436804330746,1.0,1.0,,,,,
827,36339,827,0.23147162076827216,1.0,1.0,,,,,
828,36396,828,0.28996570163137353,1.0,1.0,,,,,
829,36429,829,0.1955376843438387,1.0,1.0,,,,,
830,36462,830,0.14021814133345745,1.0,1.0,,,,,
831,36487,831,0.14464299592423988,1.0,1.0,,,,,
832,36568,832,0.26550365298038975,1.0,1.0,,,,,
833,36593,833,0.13818802739130454,1.0,1.0,0.1435942960772479,1.0,1.0,,
834,36618,834,0.2055887002332753,1.0,1.0,,,,,
835,36659,835,0.36407798471594566,0.0,0.0,,,,,
836,36692,836,0.37612677802370786,0.0,0.0,,,,,
837,36765,837,0.2917938601179154,1.0,1.0,,,,,
838,36854,838,0.28632747036198636,1.0,1.0,,,,,
839,36895,839,0.38289299916783653,0.0,0.0,,,,,
840,36920,840,0.12003871869668428,1.0,1.0,,,,,
841,36945,841,0.11586892888932804,1.0,1.0,0.3735789101064924,1.0,1.0,,
842,37010,842,0.2605396570113001,1.0,1.0,,,,,
843,37051,843,0.1926603658023328,1.0,1.0,,,,,
844,37124,844,0.32742002628755823,1.0,1.0,,,,,
845,37173,845,0.24855654623059992,1.0,1.0,,,,,
846,37206,846,0.21375871913395345,1.0,1.0,,,,,
847,37295,847,0.3434327260125316,1.0,1.0,,,,,
848,37368,848,0.1531363195389929,1.0,1.0,,,,,
849,37393,849,0.17164060224780164,1.0,1.0,0.19850941375703904,1.0,1.0,,
850,37418,850,0.16170794025340646,1.0,1.0,,,,,
851,37443,851,0.23359215179272777,0.0,0.0,,,,,
852,37476,852,0.22693675537329341,1.0,1.0,,,,,
853,37525,853,0.16603745076235632,1.0,1.0,,,,,
854,37566,854,0.24774811245379513,1.0,1.0,,,,,
855,37623,855,0.27434195619982965,1.0,1.0,,,,,
856,37672,856,0.25115351845678996,1.0,1.0,,,,,
857,37713,857,0.1816486875959754,1.0,1.0,0.35014966102772294,0.0,0.0,,
858,37746,858,0.12715705765877916,1.0,1.0,,,,,
859,37827,859,0.30494492216122615,1.0,1.0,,,,,
860,37860,860,0.1680405348319864,1.0,1.0,,,,,
861,37893,861,0.13644147588692165,1.0,1.0,,,,,
862,37934,862,0.15603002610810565,1.0,1.0,,,,,
863,37959,863,0.3338869399788223,1.0,1.0,,,,,
864,38032,864,0.23943631590731987,0.0,0.5,,,,,
865,38081,865,0.22783144360259233,1.0,1.0,0.36216426398343915,0.0,0.5,,
866,38106,866,0.13569119634763258,1.0,1.0,,,,,
867,38139,867,0.1987331381785225,1.0,1.0,,,,,
868,38164,868,0.20319247842391266,1.0,1.0,,,,,
869,38245,869,0.277486822836039,1.0,1.0,,,,,
870,38270,870,0.1352579786990513,1.0,1.0,,,,,
871,38295,871,0.16994908817916368,1.0,1.0,,,,,
872,38336,872,0.21534428923640916,1.0,1.0,,,,,
873,38361,873,0.13658033895151978,1.0,1.0,0.23733873391153965,1.0,1.0,,
874,38426,874,0.3275701777227255,1.0,1.0,,,,,
875,38523,875,0.29684297937888476,0.0,0.5,,,,,
876,38556,876,0.14808915063506092,1.0,1.0,,,,,
877,38621,877,0.2680685060115149,1.0,1.0,,,,,
878,38694,878,0.25872571677872935,1.0,1.0,,,,,
879,38735,879,0.23961291800694548,1.0,1.0,,,,,
880,38776,880,0.3318026959632357,1.0,1.0,,,,,
881,38801,881,0.10543568029681297,1.0,1.0,0.2944061461145594,1.0,1.0,,
882,38826,882,0.17011422246308144,1.0,1.0,,,,,
883,38851,883,0.15183045240135679,1.0,1.0,,,,,
884,38892,884,0.2657375594484941,1.0,1.0,,,,,
885,38973,885,0.2690600501539256,1.0,1.0,,,,,
886,38998,886,0.08589269805271868,1.0,1.0,,,,,
887,39031,887,0.22934870882371286,0.0,0.0,,,,,
888,39072,888,0.3002960191207388,0.0,0.0,,,,,
889,39105,889,0.14199198870132437,1.0,1.0,0.20021157266979014,1.0,1.0,,
890,39178,890,0.21668681121647257,1.0,1.0,,,,,
891,39211,891,0.17117495806158856,1.0,1.0,,,,,
892,39252,892,0.20696917016277086,1.0,1.0,,,,,
893,39285,893,0.1774790468682694,1.0,1.0,,,,,
894,39326,894,0.2329116622585025,1.0,1.0,,,,,
895,39359,895,0.1648812667987839,1.0,1.0,,,,,
896,39376,896,0.19416816181952506,1.0,1.0,,,,,
897,39409,897,0.1579855826716871,1.0,1.0,0.2244695159427541,1.0,1.0,,
898,39450,898,0.19850835971175232,1.0,1.0,,,,,
899,39483,899,0.21570576959952295,1.0,1.0,,,,,
900,39516,900,0.13443767712929003,1.0,1.0,,,,,
901,39541,901,0.21850903955143322,1.0,1.0,,,,,
902,39598,902,0.2816236878065386,1.0,1.0,,,,,
