,Planet Name,Eclipse Flux Ratio 0.6-0.8um
668,K2-353b,3.248027939763315e-12
669,TOI-1411b,7.269198967270521e-10
670,NGTS-13b,5.70575807909039e-07
671,K2-280b,2.242722799965276e-12
672,HD93963Ac,9.573930369597036e-09
673,HATS-37Ab,3.248996006280247e-09
674,K2-33b,7.921999479223865e-12
675,TOI-251b,5.266298340797881e-10
676,TOI-1268b,2.332610075048635e-10
677,K2-139b,8.461914106204798e-16
678,Gaia-1b,1.4076224111348233e-07
679,HATS-12b,6.621397851192646e-06
680,K2-52b,1.0266624639483387e-05
681,K2-406b,1.578723635802617e-13
682,K2-24b,9.505419567937093e-13
683,K2-32c,3.679736354664386e-15
684,TOI-1601b,4.7498207285611095e-07
685,WASP-185b,9.740616690665199e-09
686,K2-287b,1.1809210539167709e-11
687,Kepler-470b,1.2663455925661304e-06
688,K2-289b,1.527473224575438e-11
689,HATS-9b,3.918415892656783e-06
690,WASP-163b,3.0767950473872985e-06
691,TOI-540b,2.166363828644513e-14
692,TOI-1693b,2.15031897842006e-12
693,NGTS-8b,2.3654612676454492e-07
694,K2-405b,1.1162341759466199e-07
695,TOI-532b,1.8879750435772598e-10
696,GJ3929b,1.7611219547702525e-15
