,Planet Name,Eclipse Flux Ratio 1.1-1.185um,Eclipse Flux Ratio 1.185-1.27um,Eclipse Flux Ratio 1.27-1.355um,Eclipse Flux Ratio 1.355-1.44um,Eclipse Flux Ratio 1.44-1.525um,Eclipse Flux Ratio 1.525-1.61um,Eclipse Flux Ratio 1.61-1.695um,Eclipse Flux Ratio 1.695-1.78um,Eclipse Flux Ratio 1.78-1.865um,Eclipse Flux Ratio 1.865-1.95um
112,HATS-42b,8.198412177555476e-05,0.00011037002580784405,0.00014256910145359907,0.0001780654440975207,0.00021631432589284773,0.00025677868730416057,0.0002989529490853678,0.0003423768485218347,0.00038664198072348236,0.00043139333033934195
113,WASP-177b,7.758688259944763e-06,1.3502559400477572e-05,2.1820735308717527e-05,3.318743388048974e-05,4.8000411209923827e-05,6.65635103324336e-05,8.907993611711929e-05,0.00011565405789879635,0.00014629922441981882,0.00018094926094675947
114,HAT-P-13b,3.155577694312237e-05,4.4578663875493186e-05,6.005401472651204e-05,7.782478819834376e-05,9.767664007007399e-05,0.00011936198412392704,0.00014261932553903334,0.00016718771070976828,0.0001928168005058886,0.00021927334164787457
115,WASP-103b,0.0005886212920117458,0.000704263489877201,0.000821376733894377,0.0009383380789735694,0.0010539099284602987,0.0011671794612467242,0.001277498028919651,0.0013844263724923924,0.0014876878563273006,0.0015871299644996402
116,HATS-27b,2.700518466733131e-05,3.861284347512834e-05,5.2553847547367897e-05,6.870916079781408e-05,8.689925233126145e-05,0.00010690678236109934,0.00012849544331957645,0.00015142448478424372,0.00017545918844281554,0.00020037789974920942
117,WASP-141b,1.9512780100188693e-05,2.874768672797137e-05,4.0165399061159124e-05,5.373933726011571e-05,6.937354246364967e-05,8.6921158917702e-05,0.00010620170728926961,0.00012701583479781927,0.00014915708980980366,0.00017242078833425023
118,K2-238b,2.519128115389794e-05,3.616563103108143e-05,4.94085702279993e-05,6.482211433713507e-05,8.224683890962898e-05,0.00010148324032844628,0.0001223099190171944,0.00014449793231223067,0.00016782141202305325,0.00019206491616700975
119,TOI-257b,5.04249337312446e-08,9.798395064815565e-08,1.7426550847076794e-07,2.882551081699883e-07,4.490025930776582e-07,6.650778373014853e-07,9.441293277609966e-07,1.2925711754152821e-06,1.7153995417945585e-06,2.216123901215287e-06
120,WASP-181b,3.5427938640064535e-06,6.146173526915357e-06,9.90195885740143e-06,1.5015302829208805e-05,2.1655482974319184e-05,2.9948822466358818e-05,3.997642205019384e-05,5.177561846744646e-05,6.534398941961289e-05,8.064484546942264e-05
121,WASP-135b,0.00011843287813233267,0.0001638048636580886,0.0002166426868319802,0.0002762527031786819,0.0003418108173902093,0.00041243704129128607,0.0004872508722140213,0.0005654093761288323,0.0006461311233804732,0.000728709313974045
122,WASP-81b,4.7498755950575404e-05,6.800399511058922e-05,9.267626130034725e-05,0.00012131733721557185,0.00015361896267276882,0.00018920268059321392,0.00022765331145265598,0.0002685450515461091,0.00031146052760793526,0.00035600378357855027
123,WASP-19b,0.0005031955611263574,0.0006338761310821614,0.0007730406457582311,0.0009182417596644639,0.001067324878484702,0.0012184561606835287,0.001370116410846278,0.001521076064074028,0.0016703613873783752,0.001817218204910481
124,HAT-P-4b,3.310381353473046e-05,4.640697508003806e-05,6.209584842933839e-05,7.999130068509405e-05,9.986350022071399e-05,0.0001214556911669875,0.00014450271757337926,0.0001687444395881628,0.00019393474522617977,0.0002198470461205715
125,WASP-32b,2.9481529912126326e-05,4.323885504652439e-05,6.0171615505414605e-05,8.022173672825992e-05,0.00010323263566909034,0.00012897696079662582,0.00015718199228125998,0.00018755097258454708,0.0002197798701457451,0.00025356979750805144
126,WASP-73b,2.256943296772233e-05,3.0897810014315184e-05,4.0497991761847236e-05,5.1231126547937275e-05,6.294072553994402e-05,7.546533135628743e-05,8.8647488215543e-05,0.00010233956839982205,0.00011640714341487363,0.00013073055620375524
127,LTT1445Ac,2.2474235347944087e-12,8.963027412476651e-12,2.9931700584939484e-11,8.637132743503326e-11,2.2070426724217652e-10,5.091715696657217e-10,1.077107138434719e-09,2.1156345384638425e-09,3.898178786200681e-09,6.7951118742516905e-09
128,WASP-64b,7.67095191458917e-05,0.00010773940893833277,0.00014442199068393928,0.0001863580087514774,0.00023302373950244513,0.00028382657577872037,0.00033814894639533404,0.0003953806041215994,0.00045494071015127863,0.0005162916545611471
129,HD110113b,5.243580444538334e-07,7.940835538038982e-07,1.136446129822171e-06,1.5529852062193342e-06,2.042673258136169e-06,2.60241172228325e-06,3.2275584724853384e-06,3.912422592844272e-06,4.650692387178466e-06,5.43578373937921e-06
130,K2-30b,3.665176176487178e-06,6.384596386316638e-06,1.0323859836129676e-05,1.5706799548726687e-05,2.272043341344187e-05,3.150679983102104e-05,4.2159936974109534e-05,5.4726923493191915e-05,6.92117575388701e-05,8.558095053672391e-05
131,WASP-21b,6.5235840885943965e-06,1.0308255123869757e-05,1.5308203630323706e-05,2.1608544305072616e-05,2.924826498306303e-05,3.822460915667858e-05,4.849972567084625e-05,6.0008173628536006e-05,7.266431435256924e-05,8.636900923833961e-05
132,HAT-P-21b,4.605874509179199e-06,7.566479761389439e-06,1.1625190887386899e-05,1.6909102125634762e-05,2.350461099452059e-05,3.1457160779944744e-05,4.077431882131071e-05,5.143086788005783e-05,6.337482776315443e-05,7.653361984564826e-05
133,KOI-13b,0.0002610961311267872,0.00031767704124591634,0.00037583525069596175,0.0004346663084198448,0.0004934505273682402,0.0005516320197095894,0.0006087936213059807,0.0006646320423454325,0.0007189353561426097,0.0007715636361397191
134,WASP-123b,2.5375926966293963e-05,3.7548655244196135e-05,5.266356326809603e-05,7.070184866828888e-05,9.154919717696138e-05,0.00011501990410281408,0.00014087987630739552,0.00016886658983179126,0.00019870525504067958,0.00023012117211241353
135,KELT-12b,3.9312920578850426e-05,5.382883565354124e-05,7.055969872234683e-05,8.926230208298155e-05,0.00010966299082420259,0.00013147978668582054,0.00015443800658505267,0.00017828036911988882,0.00020277280864336366,0.00022770715365319174
136,HATS-60b,1.6165766848592525e-05,2.3800161594009216e-05,3.3235150333938945e-05,4.4448596098369855e-05,5.73612831687696e-05,7.185210335615099e-05,8.777225300695447e-05,0.00010495736286407962,0.00012323718798364444,0.00014244291079513612
137,WASP-133b,5.653909076354901e-05,7.704184389677648e-05,0.00010057994911358369,0.00012680501543272296,0.00015533066476659525,0.0001857624244899319,0.00021771858300368812,0.0002508434870498716,0.0002848150093482121,0.00031934779357578765
138,HATS-65b,4.5509494546422905e-05,6.536494646598761e-05,8.931796430707839e-05,0.00011718495146782484,0.0001486717838524644,0.00018341300405849708,0.00022100496149736717,0.00026103179143912545,0.0003030844868633891,0.00034677398272596233
139,HATS-40b,8.423671076354794e-05,0.00010829579095515744,0.00013439601598440158,0.00016206770921037189,0.00019087830620056478,0.0002204449645612207,0.0002504388825063352,0.00028058441092676187,0.00031065519929531334,0.00034046889414681027
140,HATS-33b,1.8986296414495658e-05,2.905129978620473e-05,4.195345345062899e-05,5.778791988861498e-05,7.654696610279589e-05,9.813723691537934e-05,0.00012239930498020388,0.00014912674698357942,0.00017808316095726216,0.00020901640101151058
141,HATS-68b,2.8813651032816053e-05,3.998679215317686e-05,5.3033063748203566e-05,6.778390790673785e-05,8.403669987513206e-05,0.00010157360635362573,0.00012017567678732026,0.0001396325960201821,0.00015974886721808806,0.00018034725493258082
142,HAT-P-57b,7.438556012961958e-05,0.00010051401369666165,0.00013024941536554063,0.00016312173344898447,0.00019862915381246415,0.00023627306793999592,0.00027558125001720106,0.00031612162646596877,0.0003575090923861496,0.00039940750128345524
143,WASP-54b,5.678651307608292e-05,7.787226657697581e-05,0.00010221531614561238,0.00012946735684276153,0.00015923319640504378,0.00019110329591635972,0.00022467695449962237,0.00025957748479217443,0.0002954610980946046,0.00033202115717802396
144,HATS-25b,6.7918592558942316e-06,1.1152081574603e-05,1.7125971153344435e-05,2.4898766421660302e-05,3.4595725376935957e-05,4.6281903993270966e-05,5.996681091357888e-05,7.561198463063251e-05,9.313990090165088e-05,0.00011244305773669668
145,TOI-776c,4.3838628817418e-15,2.6127077961537266e-14,1.2399796441986973e-13,4.878163151086155e-13,1.641426496583617e-12,4.8425915611954166e-12,1.2777713234159755e-11,3.0643405309943876e-11,6.767829716589581e-11,1.391599368892137e-10
146,HAT-P-5b,2.8654695993750345e-05,4.2231254475880556e-05,5.902141151681627e-05,7.898680353082402e-05,0.00010198676702950085,0.0001278055499081441,0.00015617775852676667,0.00018681009624505485,0.0002193987219222914,0.0002536423248561246
147,Qatar-8b,1.627412799490463e-05,2.4661788456592557e-05,3.531487625957225e-05,4.828312953236308e-05,6.353607465950012e-05,8.097839831095481e-05,0.00010046635483561656,0.00012182319177167854,0.0001448525181765691,0.0001693492031309035
148,WASP-18b,0.0004057229150191129,0.0004884647122867501,0.0005727336772728951,0.000657304454788922,0.0007412260459134301,0.0008237832160441727,0.0009044555786357695,0.0009828793778547049,0.0010588141307366766,0.0011321146946758568
149,TrES-5b,4.8994669585314026e-05,7.242921479460428e-05,0.00010152365200682478,0.00013624803289823752,0.00017638924337632272,0.00022159646686335482,0.0002714247882870234,0.0003253732357474454,0.00038291576777026615,0.00044352510343283164
150,WASP-2b,1.3663985776642682e-05,2.1749870808798887e-05,3.251534198163999e-05,4.617720763031566e-05,6.285127217661668e-05,8.25594529973252e-05,0.0001052426492530561,0.00013077624145993276,0.0001589859727516918,0.0001896627759048094
151,HAT-P-55b,8.91268200245874e-06,1.4413100238601777e-05,2.184101849537387e-05,3.1383418028908195e-05,4.315433574748912e-05,5.719760205721453e-05,7.349457140955997e-05,9.197450145685856e-05,0.00011252579493070385,0.00013500689414091578
152,HAT-P-36b,0.00015235433903803896,0.0002044394892953471,0.000263375792328573,0.00032821556220086304,0.00039796477064382577,0.00047164765906083765,0.0005483486048737131,0.0006272361867577484,0.0007075742844104147,0.0007887243086781322
153,WASP-65b,2.5916015678112973e-05,3.8690969532921114e-05,5.469091099852834e-05,7.39312054887364e-05,9.631854880672398e-05,0.00012167567971158009,0.00014976593204975438,0.00018031520613873554,0.00021303025451854574,0.00024761303804449246
154,WASP-159b,3.7908269903728785e-05,5.112517752796909e-05,6.614230157166093e-05,8.272088719829639e-05,0.00010060736701391794,0.00011955069938278977,0.0001393137798228403,0.00015968015674807675,0.00018045729218040777,0.0002014774347289203
155,WASP-93b,0.0001096449465625125,0.00014606884017126363,0.00018694638987806523,0.00023158554828579966,0.0002792836028629747,0.0003293678367539322,0.00038122006798595924,0.0004342891870625265,0.0004880953684296917,0.0005422288842988598
156,WASP-140b,2.368798842142914e-05,3.7740392203616726e-05,5.646391854276641e-05,8.024003827382461e-05,0.00010927393082646905,0.00014360666964288003,0.0001831375421769567,0.0002276510381983247,0.0002768445591137348,0.00033035432242171865
157,KELT-16b,0.0004810448380270952,0.000581272233464572,0.0006837318813308541,0.0007868938979728101,0.0008895560134308616,0.0009908019128701858,0.0010899546372802318,0.001186531784851491,0.0012802056486128106,0.0013707693504662092
158,Kepler-5b,3.6354309953981424e-05,5.044239086711021e-05,6.68868735818907e-05,8.547394045654208e-05,0.00010594725511329497,0.0001280317354322692,0.00015145126963808246,0.0001759409397540958,0.0002012547389710862,0.0002271698396868807
159,WASP-129b,8.59080079513679e-07,1.602233537091723e-06,2.749530722982183e-06,4.407418746264989e-06,6.677004740342019e-06,9.648176560791916e-06,1.3395482550370613e-05,1.797579303231642e-05,2.3427527601332033e-05,2.9771118950677643e-05
160,WASP-145Ab,7.77242613541112e-06,1.3003643959981775e-05,2.030537232474966e-05,2.9965672750407888e-05,4.2200060976103265e-05,5.7146447666782006e-05,7.486729110218481e-05,9.535665512505545e-05,0.00011855008813966344,0.00014433567209915413
161,WASP-167b,0.00022077003576458502,0.00027340005920818906,0.0003284499167445062,0.0003849877530258746,0.00044223410393003944,0.0004995564409728702,0.0005564547126317624,0.0006125432994276395,0.0006675325436090937,0.0007212115279462021
162,K2-232b,2.482541016264379e-07,4.91642801350464e-07,8.89060381486527e-07,1.4923802486750173e-06,2.355208762999825e-06,3.529684188293456e-06,5.063725648405031e-06,6.998938487057458e-06,9.369235777894466e-06,1.2200133278025254e-05
163,TOI-157b,4.9316447655872264e-05,7.054639813027613e-05,9.60851046917119e-05,0.0001257308241646147,0.00015916808512647133,0.00019600841296461274,0.00023582467291879315,0.0002781779573629395,0.0003226373105259332,0.00036879325146247423
164,WASP-76b,0.00026366539435691844,0.0003324088921661881,0.0004056124848079496,0.0004819805116609298,0.0005603751475482298,0.0006398303642836974,0.0007195478291648171,0.0007988829401447664,0.000877326404146201,0.0009544846870758019
165,Qatar-2b,2.526493767171397e-05,4.016730968833705e-05,6.000109688019132e-05,8.516986425286094e-05,0.00011589312631025247,0.00015221861149506937,0.00019404511422016493,0.00024115032438540556,0.0002932195544024537,0.0003498727267659508
166,LP791-18d,6.205688535260042e-14,3.2952441384726933e-13,1.4143989204762624e-12,5.094893046852089e-12,1.5859490745232104e-11,4.3660769898514167e-11,1.0829216443936961e-10,2.456580632116461e-10,5.159792639332934e-10,1.0137006996207674e-09
167,HATS-22b,1.4140321789233744e-07,3.1337580327306843e-07,6.254636873841524e-07,1.1456226561908258e-06,1.9540193852449193e-06,3.139508484016555e-06,4.795433161943327e-06,7.015308703245273e-06,9.888832639481571e-06,1.3498516804131936e-05
168,HAT-P-51b,4.507140231402002e-06,7.724754914401992e-06,1.23157706041367e-05,1.8506820538236507e-05,2.64796650624197e-05,3.636449060947763e-05,4.8238660237800536e-05,6.21295214795104e-05,7.801985716255975e-05,9.585476303559244e-05
169,TOI-837b,2.5380062017318286e-07,4.92329759212786e-07,8.743146227954423e-07,1.444345178905106e-06,2.2472350058851394e-06,3.325327196775826e-06,4.7163200221257235e-06,6.4517347324887615e-06,8.556026712201347e-06,1.1046264997261384e-05
170,HAT-P-56b,7.716558344467075e-05,0.00010504701703683479,0.00013699606418742825,0.0001725267100862107,0.00021110629019516049,0.00025219577887440934,0.0002952773796240319,0.0003398716899977257,0.00038554695935919366,0.0004319227151321246
171,WASP-57b,5.738476276912352e-06,9.488832280580874e-06,1.4661838739255062e-05,2.143277515958755e-05,2.992478141553433e-05,4.020756724708948e-05,5.230068387374903e-05,6.61796595125752e-05,8.178356831639156e-05,9.90229656427518e-05
172,KELT-24b,9.253233865571944e-06,1.4185794595117452e-05,2.051506544942089e-05,2.828772071152864e-05,3.749939973705499e-05,4.810338633754626e-05,6.002039456705821e-05,7.314808257735291e-05,8.736950815422604e-05,0.00010256017415684864
173,HATS-35b,0.00015884675073903908,0.00020625488865902834,0.0002581868622914731,0.00031371513253036396,0.0003719622965893065,0.000432134140984419,0.0004935347338152158,0.0005555695731594968,0.0006177414076155469,0.0006796420134616029
174,WASP-94Ab,2.1146107785872604e-05,3.172926608883282e-05,4.5039396310309114e-05,6.110092133218655e-05,7.984465067583993e-05,0.00010112836647031365,0.00012475757546522167,0.00015050425817296901,0.00017812258984463783,0.0002073613664171055
175,HAT-P-24b,3.014378274007601e-05,4.331535096281319e-05,5.921068272940835e-05,7.770858651026732e-05,9.861420450826209e-05,0.00012168508325676429,0.000146653230368482,0.00017324241286954283,0.00020118086158981655,0.00023020999128252294
176,WASP-31b,3.837965596920302e-05,5.6366029920255186e-05,7.852835107749221e-05,0.00010479479365796202,0.00013496315176412908,0.0001687372734055274,0.00020576051856902307,0.0002456439161593607,0.0002879883327335447,0.0003324009246988295
177,WASP-183b,4.21348114102251e-06,7.575488707304017e-06,1.2593446855491835e-05,1.963387461919089e-05,2.9025011678124926e-05,4.103951738602361e-05,5.588451082580875e-05,7.369813021260369e-05,9.45512297529587e-05,0.00011845270259169746
178,HAT-P-66b,7.967196392208076e-05,0.00010588676376040424,0.000135261213516132,0.00016729934955684683,0.00020149888936488188,0.00023737974557522996,0.0002745012076187939,0.0003124706867359488,0.0003509466042371784,0.00038963747978443454
179,WASP-63b,1.5954305149463732e-05,2.340531816453106e-05,3.25841494204108e-05,4.346296619492088e-05,5.596012099588297e-05,6.995493492372196e-05,8.530135278887391e-05,0.00010183950125920675,0.00011940484437144503,0.00013783502424820744
180,HAT-P-33b,6.450875179780462e-05,8.907981036963871e-05,0.00011762566299315118,0.00014975682283704846,0.00018501837284317507,0.0002229300753241041,0.0002630156454105293,0.00030482246993721203,0.00034793365206398736,0.00039197429013956364
181,WASP-48b,0.00015793487136018126,0.0002036615866499525,0.0002534433451826819,0.0003063902169936137,0.0003616733126122371,0.00041855181064914153,0.00047638377340181024,0.0005346264868597688,0.000592830601629844,0.0006506310451740385
182,HD219134b,2.7147312790297428e-08,5.1136503793241895e-08,8.856234555360986e-08,1.4317349824010815e-07,2.1861338685764574e-07,3.182071935568709e-07,4.448026619690823e-07,6.006692749789548e-07,7.874514620814369e-07,1.0061666204030596e-06
183,HATS-3b,3.46531676159653e-05,4.9650803604571817e-05,6.770023417869384e-05,8.865459540769507e-05,0.00011228640091858287,0.00013831699275807972,0.00016644120594839633,0.00019634653270474,0.00022772706008022077,0.000260292923845789
184,HAT-P-8b,4.375232734415918e-05,6.144617919451866e-05,8.234141193808422e-05,0.0001062016717694585,0.00013272155977282527,0.00016155867912537097,0.00019235865786649032,0.00022477330593351702,0.00025847283820284696,0.0002931533537355069
185,WASP-96b,7.923466279739476e-06,1.2904166840647514e-05,1.967703509836182e-05,2.8431903597101286e-05,3.929147327957391e-05,5.2312434518442525e-05,6.749161094654822e-05,8.477495995917347e-05,0.00010406772028630156,0.00012524450567150263
186,WASP-24b,6.26122696242174e-05,8.616443230166476e-05,0.00011344737720903186,0.00014408170999181014,0.0001776298822543976,0.0002136335855921049,0.0002516408007482983,0.00029122383028100884,0.0003319901488743066,0.00037358789548477524
187,TOI-216.01,1.8081032801404568e-12,8.436559923283695e-12,3.228827794099941e-11,1.0498142682979385e-10,2.980296397964104e-10,7.548938530146491e-10,1.7358597618780425e-09,3.67480003942454e-09,7.2446943344802536e-09,1.3427034325940688e-08
188,KELT-3b,6.142532931335853e-05,8.379310868098896e-05,0.00010948151534137026,0.00013810707462385595,0.00016924509756010417,0.00020246265212457023,0.00023734144695686002,0.0002734923214965031,0.00031056329608737497,0.0003482429832874618
189,WASP-132b,1.7666065465945934e-08,4.42814669236069e-08,9.842309201934307e-08,1.982075561427708e-07,3.6775707101835634e-07,6.37014371357315e-07,1.0410203133791114e-06,1.6187709760127553e-06,2.411809583837605e-06,3.4627117672772016e-06
190,KELT-17b,0.00010640930691362722,0.00013882453853404528,0.00017445988337970854,0.00021267621012878516,0.0002528647610048559,0.0002944716011104185,0.00033700920325771273,0.0003800594156701967,0.0004232710963525481,0.0004663547626312558
191,KELT-10b,1.2828019042378182e-05,2.0175651962465804e-05,2.9839632099498682e-05,4.1969529536427874e-05,5.662724423049352e-05,7.379631750771806e-05,9.33952062220341e-05,0.00011529187383768303,0.00013931792554592112,0.00016528125468563942
192,WASP-117b,3.201709315525652e-07,6.235771728133254e-07,1.1112869186123562e-06,1.8415015257219342e-06,2.873034091479804e-06,4.261773658776691e-06,6.057795726762228e-06,8.303293061702416e-06,1.1031340917634082e-05,1.4265408054025478e-05
193,HATS-51b,2.6710085206560496e-05,3.910735895181563e-05,5.4347115315285824e-05,7.2374599119579e-05,9.304754308343284e-05,0.00011616093687483227,0.00014146966065808542,0.00016870746983385767,0.00019760190329778284,0.00022788531969465605
194,K2-333b,1.0118465795341123e-08,2.2839218431143063e-08,4.6299422299145526e-08,8.594225329568155e-08,1.4828627926541178e-07,2.406559628497195e-07,3.708445649238617e-07,5.467562257276674e-07,7.76066149422841e-07,1.0659262034106646e-06
195,WASP-126b,1.1356707089849969e-05,1.7011645286415048e-05,2.4114994927277534e-05,3.267842754318408e-05,4.266419716720167e-05,5.399605630457987e-05,6.657023345622893e-05,8.026533964091495e-05,9.495067005070632e-05,0.00011049276371241828
196,WASP-6b,5.427272899676797e-06,9.344719837985884e-06,1.495850965073503e-05,2.2557620346349374e-05,3.237677277356386e-05,4.45872681094113e-05,5.929468650684738e-05,7.654178421779741e-05,9.631485297047289e-05,0.00011855202031564439
197,LHS3844b,5.603163034493831e-08,1.2003091911626022e-07,2.3286947506385143e-07,4.1647298236315123e-07,6.961309401396161e-07,1.0993425096495366e-06,1.6545207168072086e-06,2.3897124920901135e-06,3.3314520616736286e-06,4.50382042901346e-06
198,KELT-7b,0.00010614610306490979,0.00013838469557029515,0.00017382025280097757,0.00021181986269336122,0.0002517799911461492,0.0002931508211494074,0.0003354479180491337,0.0003782553614851299,0.000421223563642702,0.000464064088982169
199,K2-198b,1.0222203851912572e-09,2.745102188093803e-09,6.478712476075339e-09,1.3752531929697679e-08,2.673311981218383e-08,4.8266501416974164e-08,8.18627554885793e-08,1.3162578257740822e-07,2.0213863757633293e-07,2.9831877307217026e-07
200,WASP-78b,0.0002904043071777656,0.0003550771520453657,0.00042195708033920196,0.0004899737336327946,0.0005582566403642699,0.0006261185945541606,0.0006930317865461085,0.0007586022264908647,0.0008225454493828693,0.0008846648996826491
201,HAT-P-45b,4.2674519942682325e-05,6.1043439742691e-05,8.311606716309756e-05,0.00010870661837660869,0.00013753279996401275,0.0001692516990017917,0.00020348967138798734,0.00023986544402468355,0.0002780068234375904,0.00031756195206714214
202,TrES-2b,2.548303868924196e-05,3.867540187376291e-05,5.545285729673755e-05,7.589920819567011e-05,9.997074439386776e-05,0.00012752034501252414,0.00015832336585155286,0.00019210207265806472,0.00022854687856782506,0.00026733370250913585
203,CoRoT-2b,7.65872458102315e-05,0.00011181577314395779,0.000155011554817993,0.00020599719026136124,0.0002643537049222941,0.0003294906297730432,0.00040070946563884206,0.00047725653548942696,0.0005583642135677181,0.0006432812334783857
204,HAT-P-27b,4.313186237467262e-06,7.375210952929825e-06,1.1735349955557355e-05,1.7604873666560256e-05,2.5152381882469717e-05,3.449774724356313e-05,4.571115298778225e-05,5.881589725321621e-05,7.3793631116487e-05,9.059089190985212e-05
205,G9-40b,3.018375645404278e-13,1.4624606488602006e-12,5.791220458914133e-12,1.9422544463225096e-11,5.6723536854377146e-11,1.4746480521980717e-10,3.4731680813189986e-10,7.517363904050517e-10,1.51276380169342e-09,2.8577406175052774e-09
206,WASP-41b,7.579168344125165e-06,1.263491245523854e-05,1.9662504968972784e-05,2.8923683876798114e-05,4.060926706705104e-05,5.483562405444474e-05,7.164786436342286e-05,9.10274388225718e-05,0.00011290213778230069,0.00013715693263390607
207,TOI-640b,3.857121830584564e-05,5.372033507375855e-05,7.146419604443973e-05,9.157966964635109e-05,0.00011379410585372727,0.00013781156010837927,0.00016333258137269266,0.0001900680546142424,0.00021774810123557895,0.0002461271544795004
208,TOI-1259Ab,7.331397250596542e-07,1.4603582370047784e-06,2.655482841821338e-06,4.480969607555479e-06,7.1068846571532285e-06,1.0700953874232057e-05,1.541974485044667e-05,2.1401704565901065e-05,2.876232797349248e-05,3.7591403027393115e-05
209,WASP-138b,1.7845303079878878e-05,2.602395200714454e-05,3.6034304709954155e-05,4.782913852101492e-05,6.13062889940555e-05,7.632518178231138e-05,9.272161293546979e-05,0.00011031991576799907,0.00012894234190933572,0.0001484158689468309
210,WASP-74b,0.00011042042047368758,0.0001459920621328058,0.00018565380416278558,0.00022872502241128853,0.00027452710969517704,0.00032241920908361083,0.0003718188944976182,0.0004222118956995669,0.0004731543888056271,0.0005242705901901312
211,HAT-P-25b,4.0160021278856856e-06,6.926246467930259e-06,1.1102884057631588e-05,1.6763820625964668e-05,2.4086697473171953e-05,3.320184176822061e-05,4.419037557263516e-05,5.7086253430231636e-05,7.188093232094303e-05,8.852953194703981e-05
212,HAT-P-62b,2.0572649343613793e-05,3.042388553895896e-05,4.2651173471604454e-05,5.723862516147462e-05,7.409339905313133e-05,9.306516125667193e-05,0.00011396463122651296,0.00013657966762811857,0.00016068829532221333,0.00018606866139696013
213,WASP-29b,3.8211132688547434e-07,7.543237555869848e-07,1.360903917655716e-06,2.2805826428364393e-06,3.594843929627884e-06,5.383121978741415e-06,7.718650187393413e-06,1.0665274845072632e-05,1.427533021682789e-05,1.8588519138431156e-05
214,WASP-82b,0.00012735007937383582,0.00016132067281172827,0.0001976527189594828,0.00023569773147004595,0.00027488024444015586,0.00031470712847508594,0.000354767271801883,0.0003947258065770711,0.00043431569405874776,0.0004733284393132533
215,HAT-P-29b,3.1857698801204435e-06,5.284826972234265e-06,8.187523335642713e-06,1.1994734013302815e-05,1.6777810821655747e-05,2.257771790858819e-05,2.9406804901121946e-05,3.7252246354412234e-05,4.608032478359387e-05,5.58409412082883e-05
216,K2-31b,5.4467399053540035e-05,7.975493264150922e-05,0.00011086218691332089,0.00014768850302670025,0.00018995352821858712,0.00023724692919545147,0.000289074179218232,0.0003448952433023548,0.0004041551805750645,0.0004663069818175457
217,HAT-P-37b,1.0411849980707555e-05,1.7012754804259154e-05,2.6017130411273464e-05,3.7688968215177245e-05,5.220264304704306e-05,6.964358395132746e-05,9.001590316223316e-05,0.00011325408548705049,0.00013923641655943202,0.00016779849529456026
218,XO-2Nb,9.399895503533573e-06,1.4930954808423645e-05,2.227885317094878e-05,3.1585122176785294e-05,4.2922661675238384e-05,5.630104136118109e-05,7.16755643640657e-05,8.895797700399451e-05,0.00010802732009428304,0.00012873997621662729
219,HAT-P-32b,0.0001866783338220933,0.00025185837850340965,0.00032595280382699906,0.0004077889317273183,0.0004961184094355824,0.0005897031146767561,0.0006873719359664411,0.0007880543953921534,0.0008907971748358082,0.0009947687852079976
220,KPS-1b,2.739772989035892e-05,4.105260901122413e-05,5.8223699427665675e-05,7.894900200423467e-05,0.0001031465226974923,0.0001306398434112872,0.0001611841800497301,0.0001944901495057747,0.0002302438822510402,0.0002681230719540826
221,XO-1b,4.891625569457555e-06,8.362763354301394e-06,1.330239931274642e-05,1.9947323390684237e-05,2.8485429719680865e-05,3.904911415429457e-05,5.1714451273937584e-05,6.650460712112204e-05,8.339595586755126e-05,0.00010232560352237622
222,WASP-190b,9.5187831338739e-06,1.4263168111145876e-05,2.0221034375061054e-05,2.740053093128605e-05,3.576835901413453e-05,4.525910703264921e-05,5.578457204939978e-05,6.724212212299956e-05,7.952166475583252e-05,9.251112160480725e-05
223,WASP-92b,0.00011077920129375912,0.0001487037483363181,0.00019159335274770254,0.0002387483352496313,0.0002894385021248256,0.0003429501739490876,0.0003986162427835218,0.0004558330911413887,0.0005140680467646686,0.0005728604410215326
224,HAT-P-19b,1.093564468551181e-06,2.103454308445194e-06,3.7095068213299162e-06,6.092548552916893e-06,9.433221156394189e-06,1.390124755914627e-05,1.9646868870289286e-05,2.6794892903234652e-05,3.54413236308137e-05,4.565224978914768e-05
225,HAT-P-67b,7.177804573390362e-05,9.533208676117885e-05,0.00012169655595840888,0.00015042230728942195,0.00018105670901498122,0.00021316887633307573,0.00024636465224942017,0.00028029402712589224,0.0003146533594525661,0.0003491842610930333
226,K2-107b,4.480727916489792e-05,6.154853219442178e-05,8.090859738566342e-05,0.00010261458871452258,0.00012635430655656574,0.00015180242713910776,0.00017863931549881484,0.00020656346334442023,0.0002352988816273823,0.00026459875125198906
227,HAT-P-1b,8.329956975332604e-06,1.3445015754073684e-05,2.0338947425365256e-05,2.917956029668402e-05,4.006711825757638e-05,5.3037301474923544e-05,6.806866145394252e-05,8.509240103108579e-05,0.00010400284493585903,0.00012466750678870008
228,WASP-16b,7.503740926315945e-06,1.2139889699276129e-05,1.8403915528334395e-05,2.6455056259076174e-05,3.639105420250152e-05,4.8250336661488076e-05,6.201844079873977e-05,7.763670869548131e-05,9.501174279819917e-05,0.00011402459444709392
229,K2-261b,1.5272593837957516e-07,2.925752585250538e-07,5.14025850293513e-07,8.412980781347419e-07,1.29837808758648e-06,1.9075870627393908e-06,2.6884643227829622e-06,3.6570143734899593e-06,4.825305319442885e-06,6.201368836115553e-06
