,Planet Name,Eclipse Flux Ratio 1.1-1.95um
684,TOI-1601b,4.59851967587298e-05
685,WASP-185b,1.2422541231119866e-05
686,K2-287b,6.256890845944343e-07
687,Kepler-470b,0.00010057947871769797
688,K2-289b,7.124104652600456e-07
689,HATS-9b,0.00015961827674230243
690,WASP-163b,0.00024878474928306956
691,TOI-540b,2.4288279732894525e-08
692,TOI-1693b,1.0507850949507603e-07
693,NGTS-8b,7.3965597632561e-05
694,K2-405b,2.3794905664097543e-05
695,TOI-532b,2.574562013587174e-06
696,GJ3929b,5.5365916407679645e-09
